mean_score,total_steps,std_score,max_score,min_score
-9.302656173706056,300,0.0,-9.302656173706056,-9.302656173706056
-12.581548690795898,336,0.0,-12.581548690795898,-12.581548690795898
-7.773030757904053,740,0.0,-7.773030757904053,-7.773030757904053
-17.416973114013672,760,0.0,-17.416973114013672,-17.416973114013672
-16.494993209838867,904,0.0,-16.494993209838867,-16.494993209838867
-13.242034912109377,1012,0.0,-13.242034912109377,-13.242034912109377
-7.513462066650391,1028,0.0,-7.513462066650391,-7.513462066650391
-8.045186042785645,1220,0.0,-8.045186042785645,-8.045186042785645
-13.811590194702148,1252,0.0,-13.811590194702148,-13.811590194702148
-13.105722427368164,1504,0.0,-13.105722427368164,-13.105722427368164
-9.643653869628906,1592,0.0,-9.643653869628906,-9.643653869628906
-12.991302490234377,1648,0.0,-12.991302490234377,-12.991302490234377
-17.970914840698242,1984,0.0,-17.970914840698242,-17.970914840698242
-17.4154052734375,2024,0.0,-17.4154052734375,-17.4154052734375
-13.677766799926758,2028,0.0,-13.677766799926758,-13.677766799926758
-15.574335098266602,2192,0.0,-15.574335098266602,-15.574335098266602
-6.223970413208008,2528,0.0,-6.223970413208008,-6.223970413208008
-15.607744216918944,2680,0.0,-15.607744216918944,-15.607744216918944
-13.901844024658203,2784,0.0,-13.901844024658203,-13.901844024658203
-13.626442909240724,2988,0.0,-13.626442909240724,-13.626442909240724
-8.491058349609375,3136,0.0,-8.491058349609375,-8.491058349609375
-9.001076698303223,3244,0.0,-9.001076698303223,-9.001076698303223
-6.652883529663086,3372,0.0,-6.652883529663086,-6.652883529663086
-12.425472259521484,3580,0.0,-12.425472259521484,-12.425472259521484
-10.792502403259276,3584,0.0,-10.792502403259276,-10.792502403259276
-8.10468864440918,3944,0.0,-8.10468864440918,-8.10468864440918
-16.155223846435547,3964,0.0,-16.155223846435547,-16.155223846435547
-10.80042839050293,4092,0.0,-10.80042839050293,-10.80042839050293
-9.189773559570312,4240,0.0,-9.189773559570312,-9.189773559570312
-11.939679145812988,4456,0.0,-11.939679145812988,-11.939679145812988
-10.070693016052246,4600,0.0,-10.070693016052246,-10.070693016052246
-7.962426662445068,4784,0.0,-7.962426662445068,-7.962426662445068
-12.895917892456056,5012,0.0,-12.895917892456056,-12.895917892456056
