Wall time,Step,Value
1741166051.8278677,23416,-12.14909553527832
1741166051.9999654,23720,-10.33195972442627
1741166052.2017293,24092,-21.444721221923828
1741166052.3343391,24324,-14.667060852050781
1741166055.069555,24720,-16.639902114868164
1741166055.0955565,24776,-12.70737361907959
1741166055.248555,25088,-19.665136337280273
1741166055.403685,25384,-14.595990180969238
1741166055.4688017,25500,-14.673367500305176
1741166055.6923885,25956,-15.17924690246582
1741166055.8043869,26196,-13.460923194885254
1741166055.9523876,26484,-13.439302444458008
1741166056.140227,26860,-18.777782440185547
1741166056.3599596,27320,-10.835182189941406
1741166056.4612226,27508,-19.842599868774414
1741166056.5182247,27628,-17.849597930908203
1741166056.6532261,27932,-19.325756072998047
1741166056.9002955,28436,-12.04570198059082
1741166057.1484008,28952,-12.86816120147705
1741166057.2574,29168,-12.415514945983887
1741166057.3679414,29400,-18.660221099853516
1741166057.6018412,29800,-17.16553497314453
1741166057.7122927,30004,-19.393451690673828
1741166057.7262945,30032,-10.200761795043945
1741166057.739296,30056,-18.971302032470703
1741166057.909402,30392,-15.169319152832031
1741166057.9769347,30512,-17.551578521728516
1741166057.9829352,30520,-16.152114868164062
1741166058.1871107,30916,-21.705163955688477
1741166058.2963002,31136,-17.615535736083984
1741166058.4708722,31492,-15.896947860717773
1741166058.6558714,31852,-16.63692855834961
1741166058.6834228,31892,-16.494138717651367
1741166058.7169204,31940,-11.077783584594727
1741166059.0819187,32660,-10.758338928222656
1741166061.7815266,32896,-11.006508827209473
1741166061.8195324,32988,-14.538345336914062
1741166061.869525,33100,-14.014335632324219
1741166062.0615244,33500,-14.31290054321289
1741166062.0615244,33500,-17.135513305664062
1741166062.0675337,33512,-17.39429473876953
1741166062.318631,34048,-17.221221923828125
1741166062.4492276,34288,-14.018448829650879
1741166062.7762954,34944,-15.403402328491211
1741166062.8647797,35136,-13.761636734008789
1741166062.9627812,35348,-17.611995697021484
1741166063.0967827,35624,-18.859439849853516
1741166063.280784,35964,-15.128398895263672
1741166063.3535028,36108,-13.884763717651367
1741166063.3955016,36204,-14.990638732910156
1741166063.4115021,36232,-14.365619659423828
1741166063.466504,36352,-14.02724838256836
1741166063.6733773,36744,-14.047040939331055
1741166063.7213829,36832,-18.488998413085938
1741166063.7503831,36896,-15.710281372070312
1741166064.0316947,37484,-2.659306526184082
1741166064.245693,37920,-2.42352294921875
1741166064.3892932,38204,-22.231904983520508
1741166064.7688577,38932,-18.675338745117188
1741166064.8208568,39020,-12.05630111694336
1741166064.8568575,39080,-16.955875396728516
1741166064.9048572,39176,-13.950443267822266
1741166064.9838636,39344,-20.46863555908203
1741166065.372719,40068,-20.99768829345703
1741166065.5757186,40464,-11.254098892211914
1741166065.6277196,40560,-10.889884948730469
1741166065.7592645,40808,-13.270004272460938
1741166068.6900246,41580,-17.882890701293945
1741166068.8810244,41988,-8.603179931640625
1741166068.9160304,42048,-6.3625030517578125
1741166069.0314703,42264,-15.54332160949707
1741166069.1074777,42420,-16.912748336791992
1741166069.224471,42644,-14.14944076538086
1741166069.250417,42692,-17.36560821533203
1741166069.3800006,42924,-15.46563720703125
1741166069.4799988,43152,-16.515113830566406
1741166069.4929986,43184,-18.419206619262695
1741166069.5930066,43400,-21.061098098754883
1741166069.9272108,44056,-23.838869094848633
1741166070.0352051,44292,-14.394145965576172
1741166070.2193274,44688,-19.408010482788086
1741166070.3859253,45040,-15.934490203857422
1741166070.4029267,45072,-14.497211456298828
1741166070.4809248,45216,-19.531190872192383
1741166070.5719507,45384,-19.15707015991211
1741166070.8215156,45880,-16.584007263183594
1741166070.909515,46052,-11.120013236999512
1741166071.2956457,46828,-15.153974533081055
1741166071.3941944,47020,-12.659624099731445
1741166071.5071955,47244,-12.732648849487305
1741166071.5831935,47380,-13.417258262634277
1741166071.6381934,47472,-4.037906646728516
1741166071.6771934,47536,-19.067550659179688
1741166071.7848628,47740,-17.124727249145508
1741166072.0618625,48252,-12.053377151489258
1741166072.077864,48284,-11.713103294372559
1741166072.0938609,48316,-16.45032501220703
1741166072.2268677,48584,-17.104578018188477
1741166072.294862,48712,-16.060564041137695
1741166072.3956504,48908,-10.938213348388672
1741166072.4456496,49012,-15.194404602050781
1741166075.1494577,49260,-15.024417877197266
1741166075.22446,49404,-6.663068771362305
1741166075.2364583,49424,-15.501869201660156
1741166075.2924588,49532,-12.602895736694336
1741166075.326082,49600,-19.397905349731445
1741166075.4680827,49892,-11.085147857666016
1741166075.5320861,50028,-18.162689208984375
1741166075.6410832,50244,-10.89292049407959
1741166075.698785,50360,-12.976118087768555
1741166075.7762191,50528,-11.315145492553711
1741166075.8842218,50768,-12.671218872070312
1741166076.0362196,51096,-18.40749168395996
1741166076.2075963,51436,-17.281494140625
1741166076.334241,51692,-18.348918914794922
1741166076.5202386,52060,-14.422576904296875
1741166076.5472412,52112,-10.06767749786377
1741166076.706069,52428,-7.831913948059082
1741166076.7920694,52612,-15.052257537841797
1741166076.9180686,52872,-15.524206161499023
1741166076.9300678,52892,-12.214706420898438
1741166077.13007,53316,-17.488786697387695
1741166077.5796998,54164,-10.556139945983887
1741166077.6107008,54224,-14.04274845123291
1741166077.7826602,54540,-20.094627380371094
1741166077.9528563,54872,-12.949888229370117
1741166078.150849,55248,-7.179742336273193
1741166078.259018,55468,-12.928642272949219
1741166078.2970166,55540,-16.39891815185547
1741166078.4736476,55876,-12.513647079467773
1741166078.5867522,56076,-10.99515151977539
1741166078.6614769,56216,-16.745330810546875
1741166078.741579,56368,-16.768081665039062
1741166079.0275774,56948,-15.119779586791992
1741166081.8586714,57452,-13.282651901245117
1741166082.012671,57788,-10.756919860839844
1741166082.0800972,57920,-15.12292194366455
1741166082.4249287,58592,-21.805049896240234
1741166082.4619362,58672,-11.23940658569336
1741166082.5799265,58908,-14.8958740234375
1741166082.5889292,58924,-18.195972442626953
1741166082.736503,59256,-14.203895568847656
1741166082.887504,59580,-19.422353744506836
1741166083.066511,59988,-7.6713666915893555
1741166083.1005027,60072,-20.929384231567383
1741166083.1847682,60216,-14.140435218811035
1741166083.2057679,60252,-11.623420715332031
1741166083.28208,60396,-17.14733123779297
1741166083.4107084,60640,-13.942340850830078
1741166083.468707,60768,-18.672555923461914
1741166083.5107136,60852,-13.026527404785156
1741166083.5267098,60884,-17.18284034729004
1741166083.6851554,61212,-15.963987350463867
1741166083.8371627,61488,-15.195873260498047
1741166083.9381545,61680,-10.607351303100586
1741166084.083157,61980,-8.764561653137207
1741166084.1091537,62028,-13.718341827392578
1741166084.1631558,62140,-12.436452865600586
1741166084.4688153,62696,-11.078446388244629
1741166084.6209545,63004,-11.593002319335938
1741166084.849566,63408,-16.798931121826172
1741166084.9885674,63660,-13.638858795166016
1741166085.1408908,63976,-12.563244819641113
1741166085.1668918,64020,-15.246175765991211
1741166085.4824471,64624,-11.648017883300781
1741166085.7561116,65136,-13.509145736694336
1741166088.614872,65884,-15.187776565551758
1741166088.683292,66020,-13.344596862792969
1741166088.9195826,66516,-11.562549591064453
1741166088.9945834,66688,-15.854759216308594
1741166089.1367004,66984,-13.144352912902832
1741166089.2606988,67236,-16.24098777770996
1741166089.3127012,67340,-13.542612075805664
1741166089.5574017,67848,-19.16488265991211
1741166089.767984,68276,-10.576987266540527
1741166090.0909839,68948,-11.85753345489502
1741166090.129979,69024,-18.048276901245117
1741166090.3159792,69404,-17.288848876953125
1741166090.5055428,69792,-6.705799102783203
1741166090.662957,70112,-20.81119155883789
1741166090.6845152,70144,-23.739585876464844
1741166090.8965158,70556,-9.805752754211426
1741166091.069516,70892,-15.049943923950195
1741166091.4245467,71592,-18.289052963256836
1741166091.4525416,71648,-12.777850151062012
1741166091.6279452,71968,-17.091257095336914
1741166091.7476716,72192,-14.809225082397461
1741166092.3118706,73268,-13.635637283325195
1741166092.3745143,73392,-10.918130874633789
1741166092.3795168,73400,-15.013214111328125
1741166092.426517,73484,-15.924243927001953
1741166092.429517,73488,-11.372785568237305
1741166092.4505153,73524,-16.084625244140625
1741166092.4755166,73572,-15.518624305725098
1741166092.524516,73668,-16.507373809814453
1741166092.5315218,73680,-15.731769561767578
1741166095.2823472,73936,-18.12209701538086
1741166095.3279016,74044,-13.618043899536133
1741166095.6128945,74668,-16.745609283447266
1741166095.6749356,74776,-14.462596893310547
1741166095.8101287,75036,-9.611162185668945
1741166095.8971303,75212,-17.794078826904297
1741166096.202296,75832,-16.770421981811523
1741166096.5319905,76512,-18.581531524658203
1741166096.8209028,77076,-13.281044006347656
1741166096.8769002,77196,-8.335169792175293
1741166096.897901,77236,-10.110190391540527
1741166097.0319016,77504,-11.014572143554688
