mean_score,total_steps,std_score,max_score,min_score
-9.955339431762695,328,0.0,-9.955339431762695,-9.955339431762695
-5.64957332611084,380,0.0,-5.64957332611084,-5.64957332611084
-14.067794799804688,700,0.0,-14.067794799804688,-14.067794799804688
-14.500917434692385,744,0.0,-14.500917434692385,-14.500917434692385
-12.81153964996338,924,0.0,-12.81153964996338,-12.81153964996338
-13.420601844787598,940,0.0,-13.420601844787598,-13.420601844787598
-8.259302139282227,964,0.0,-8.259302139282227,-8.259302139282227
-10.78785228729248,1212,0.0,-10.78785228729248,-10.78785228729248
-12.373334884643556,1240,0.0,-12.373334884643556,-12.373334884643556
-12.05798053741455,1544,0.0,-12.05798053741455,-12.05798053741455
-16.088716506958008,1556,0.0,-16.088716506958008,-16.088716506958008
-12.007625579833984,1676,0.0,-12.007625579833984,-12.007625579833984
-9.91209602355957,1920,0.0,-9.91209602355957,-9.91209602355957
-11.71340560913086,1988,0.0,-11.71340560913086,-11.71340560913086
-13.859818458557127,1992,0.0,-13.859818458557127,-13.859818458557127
-15.350719451904297,2148,0.0,-15.350719451904297,-15.350719451904297
-11.990327835083008,2420,0.0,-11.990327835083008,-11.990327835083008
-6.961555004119873,2540,0.0,-6.961555004119873,-6.961555004119873
-10.852254867553713,2680,0.0,-10.852254867553713,-10.852254867553713
-15.77366828918457,2872,0.0,-15.77366828918457,-15.77366828918457
-11.938318252563477,2980,0.0,-11.938318252563477,-11.938318252563477
-14.35421371459961,3164,0.0,-14.35421371459961,-14.35421371459961
-11.420757293701172,3272,0.0,-11.420757293701172,-11.420757293701172
-13.457578659057615,3464,0.0,-13.457578659057615,-13.457578659057615
-13.871227264404297,3472,0.0,-13.871227264404297,-13.871227264404297
-12.124094009399414,3740,0.0,-12.124094009399414,-12.124094009399414
-15.072429656982422,3828,0.0,-15.072429656982422,-15.072429656982422
-16.691970825195312,3916,0.0,-16.691970825195312,-16.691970825195312
-13.22038745880127,4036,0.0,-13.22038745880127,-13.22038745880127
-10.488143920898438,4372,0.0,-10.488143920898438,-10.488143920898438
-17.49061393737793,4676,0.0,-17.49061393737793,-17.49061393737793
-14.450346946716309,4936,0.0,-14.450346946716309,-14.450346946716309
-14.7804536819458,5052,0.0,-14.7804536819458,-14.7804536819458
-8.97518253326416,5092,0.0,-8.97518253326416,-8.97518253326416
-5.938473224639893,5244,0.0,-5.938473224639893,-5.938473224639893
-16.951255798339844,5412,0.0,-16.951255798339844,-16.951255798339844
-13.602070808410645,5416,0.0,-13.602070808410645,-13.602070808410645
-19.35479736328125,5592,0.0,-19.35479736328125,-19.35479736328125
-12.451128005981444,5728,0.0,-12.451128005981444,-12.451128005981444
-10.262383460998535,5932,0.0,-10.262383460998535,-10.262383460998535
-8.63680362701416,5960,0.0,-8.63680362701416,-8.63680362701416
-0.0003938674926757,6164,0.0,-0.0003938674926757,-0.0003938674926757
-10.833168029785156,6276,0.0,-10.833168029785156,-10.833168029785156
-13.947503089904783,6392,0.0,-13.947503089904783,-13.947503089904783
-14.571165084838867,6856,0.0,-14.571165084838867,-14.571165084838867
-7.158117771148682,6960,0.0,-7.158117771148682,-7.158117771148682
-17.50775146484375,7060,0.0,-17.50775146484375,-17.50775146484375
-12.740599632263184,7328,0.0,-12.740599632263184,-12.740599632263184
-14.796157836914062,7336,0.0,-14.796157836914062,-14.796157836914062
-6.556559085845947,7336,0.0,-6.556559085845947,-6.556559085845947
-14.935379981994627,7592,0.0,-14.935379981994627,-14.935379981994627
-15.264410018920898,7664,0.0,-15.264410018920898,-15.264410018920898
-13.246543884277344,7748,0.0,-13.246543884277344,-13.246543884277344
-10.62778377532959,7760,0.0,-10.62778377532959,-10.62778377532959
-12.818849563598633,7884,0.0,-12.818849563598633,-12.818849563598633
-7.758754730224609,7900,0.0,-7.758754730224609,-7.758754730224609
-15.162530899047852,8016,0.0,-15.162530899047852,-15.162530899047852
-12.33713722229004,8108,0.0,-12.33713722229004,-12.33713722229004
-10.354910850524902,8172,0.0,-10.354910850524902,-10.354910850524902
-12.288125038146973,8428,0.0,-12.288125038146973,-12.288125038146973
-12.550941467285156,8692,0.0,-12.550941467285156,-12.550941467285156
-7.677730083465576,9032,0.0,-7.677730083465576,-7.677730083465576
-11.574359893798828,9224,0.0,-11.574359893798828,-11.574359893798828
-14.733559608459473,9376,0.0,-14.733559608459473,-14.733559608459473
-14.330228805541992,9960,0.0,-14.330228805541992,-14.330228805541992
-19.66330337524414,10236,0.0,-19.66330337524414,-19.66330337524414
-18.073169708251957,10480,0.0,-18.073169708251957,-18.073169708251957
-11.710082054138184,10912,0.0,-11.710082054138184,-11.710082054138184
-11.94544792175293,10984,0.0,-11.94544792175293,-11.94544792175293
-21.196680068969727,11196,0.0,-21.196680068969727,-21.196680068969727
-8.867924690246582,11276,0.0,-8.867924690246582,-8.867924690246582
-13.670965194702148,11912,0.0,-13.670965194702148,-13.670965194702148
-6.310274124145508,11988,0.0,-6.310274124145508,-6.310274124145508
-11.453811645507812,12172,0.0,-11.453811645507812,-11.453811645507812
-15.579302787780762,12180,0.0,-15.579302787780762,-15.579302787780762
-14.21299171447754,12352,0.0,-14.21299171447754,-14.21299171447754
-9.452962875366213,12420,0.0,-9.452962875366213,-9.452962875366213
-3.830363988876343,12440,0.0,-3.830363988876343,-3.830363988876343
-10.994376182556152,12988,0.0,-10.994376182556152,-10.994376182556152
-13.438745498657228,13268,0.0,-13.438745498657228,-13.438745498657228
-9.740447998046877,13428,0.0,-9.740447998046877,-9.740447998046877
-12.396096229553224,13524,0.0,-12.396096229553224,-12.396096229553224
-10.114794731140137,13624,0.0,-10.114794731140137,-10.114794731140137
-17.315126419067383,13652,0.0,-17.315126419067383,-17.315126419067383
-14.33146858215332,13760,0.0,-14.33146858215332,-14.33146858215332
-10.694997787475586,14108,0.0,-10.694997787475586,-10.694997787475586
-13.781486511230469,14164,0.0,-13.781486511230469,-13.781486511230469
-12.491079330444336,14292,0.0,-12.491079330444336,-12.491079330444336
-11.065234184265137,14680,0.0,-11.065234184265137,-11.065234184265137
-14.671817779541016,14864,0.0,-14.671817779541016,-14.671817779541016
-13.774471282958984,14916,0.0,-13.774471282958984,-13.774471282958984
-14.417184829711914,14956,0.0,-14.417184829711914,-14.417184829711914
-10.532054901123049,15164,0.0,-10.532054901123049,-10.532054901123049
-9.901756286621094,15328,0.0,-9.901756286621094,-9.901756286621094
-11.620094299316406,15468,0.0,-11.620094299316406,-11.620094299316406
-10.510465621948242,15760,0.0,-10.510465621948242,-10.510465621948242
-14.928592681884766,15976,0.0,-14.928592681884766,-14.928592681884766
-8.051182746887207,16260,0.0,-8.051182746887207,-8.051182746887207
-8.944294929504395,16468,0.0,-8.944294929504395,-8.944294929504395
-11.422183990478516,16816,0.0,-11.422183990478516,-11.422183990478516
-4.805959224700928,16964,0.0,-4.805959224700928,-4.805959224700928
-13.263025283813477,17556,0.0,-13.263025283813477,-13.263025283813477
-7.798946380615234,17808,0.0,-7.798946380615234,-7.798946380615234
-15.593048095703123,17936,0.0,-15.593048095703123,-15.593048095703123
-9.06806182861328,18068,0.0,-9.06806182861328,-9.06806182861328
-13.560638427734377,18312,0.0,-13.560638427734377,-13.560638427734377
-10.19748306274414,18552,0.0,-10.19748306274414,-10.19748306274414
-15.281946182250977,18836,0.0,-15.281946182250977,-15.281946182250977
-15.893856048583984,18952,0.0,-15.893856048583984,-15.893856048583984
-17.55601692199707,19084,0.0,-17.55601692199707,-17.55601692199707
-8.096696853637695,19368,0.0,-8.096696853637695,-8.096696853637695
-15.927176475524902,19576,0.0,-15.927176475524902,-15.927176475524902
-15.437698364257812,19584,0.0,-15.437698364257812,-15.437698364257812
-9.00003433227539,19800,0.0,-9.00003433227539,-9.00003433227539
-16.826461791992188,20072,0.0,-16.826461791992188,-16.826461791992188
-11.90009307861328,20244,0.0,-11.90009307861328,-11.90009307861328
-14.807422637939451,20488,0.0,-14.807422637939451,-14.807422637939451
-10.98672103881836,20684,0.0,-10.98672103881836,-10.98672103881836
-13.67437744140625,20800,0.0,-13.67437744140625,-13.67437744140625
-12.12761402130127,21236,0.0,-12.12761402130127,-12.12761402130127
-14.12759017944336,21416,0.0,-14.12759017944336,-14.12759017944336
-15.033851623535156,21492,0.0,-15.033851623535156,-15.033851623535156
-13.346782684326172,21768,0.0,-13.346782684326172,-13.346782684326172
-13.796728134155272,21800,0.0,-13.796728134155272,-13.796728134155272
-14.406322479248049,21804,0.0,-14.406322479248049,-14.406322479248049
-10.509810447692873,22048,0.0,-10.509810447692873,-10.509810447692873
-14.783641815185549,22264,0.0,-14.783641815185549,-14.783641815185549
-11.007797241210938,22696,0.0,-11.007797241210938,-11.007797241210938
-2.528503179550171,22896,0.0,-2.528503179550171,-2.528503179550171
-8.751221656799316,23048,0.0,-8.751221656799316,-8.751221656799316
-4.278617858886719,23340,0.0,-4.278617858886719,-4.278617858886719
-9.0650053024292,23444,0.0,-9.0650053024292,-9.0650053024292
-8.332016944885254,23444,0.0,-8.332016944885254,-8.332016944885254
-11.641857147216797,23580,0.0,-11.641857147216797,-11.641857147216797
-14.864543914794922,23640,0.0,-14.864543914794922,-14.864543914794922
-15.189899444580078,23920,0.0,-15.189899444580078,-15.189899444580078
-4.926609039306641,23940,0.0,-4.926609039306641,-4.926609039306641
-11.859174728393556,24064,0.0,-11.859174728393556,-11.859174728393556
-8.425891876220703,24608,0.0,-8.425891876220703,-8.425891876220703
-11.186309814453123,24848,0.0,-11.186309814453123,-11.186309814453123
-9.637687683105469,25364,0.0,-9.637687683105469,-9.637687683105469
-11.029142379760742,25400,0.0,-11.029142379760742,-11.029142379760742
-7.343941688537598,25456,0.0,-7.343941688537598,-7.343941688537598
-12.11697769165039,25472,0.0,-12.11697769165039,-12.11697769165039
-11.990586280822754,25580,0.0,-11.990586280822754,-11.990586280822754
-16.01066017150879,26092,0.0,-16.01066017150879,-16.01066017150879
-12.46754550933838,26268,0.0,-12.46754550933838,-12.46754550933838
-5.86605167388916,26312,0.0,-5.86605167388916,-5.86605167388916
-7.49994421005249,26528,0.0,-7.49994421005249,-7.49994421005249
-12.221662521362305,26952,0.0,-12.221662521362305,-12.221662521362305
-13.987726211547852,27148,0.0,-13.987726211547852,-13.987726211547852
-9.631603240966797,27224,0.0,-9.631603240966797,-9.631603240966797
-12.328557968139648,27440,0.0,-12.328557968139648,-12.328557968139648
-11.759061813354492,27568,0.0,-11.759061813354492,-11.759061813354492
-15.394166946411133,27744,0.0,-15.394166946411133,-15.394166946411133
