mean_score,total_steps,std_score,max_score,min_score
-14.079021453857422,292,0.0,-14.079021453857422,-14.079021453857422
-15.033655166625977,372,0.0,-15.033655166625977,-15.033655166625977
-14.664053916931152,700,0.0,-14.664053916931152,-14.664053916931152
-14.65888214111328,724,0.0,-14.65888214111328,-14.65888214111328
-7.474726676940918,872,0.0,-7.474726676940918,-7.474726676940918
-18.49584579467773,896,0.0,-18.49584579467773,-18.49584579467773
-11.323070526123049,932,0.0,-11.323070526123049,-11.323070526123049
-13.565923690795898,1068,0.0,-13.565923690795898,-13.565923690795898
-13.351754188537598,1148,0.0,-13.351754188537598,-13.351754188537598
-15.43423080444336,1372,0.0,-15.43423080444336,-15.43423080444336
-15.7103853225708,1464,0.0,-15.7103853225708,-15.7103853225708
-12.82573699951172,1544,0.0,-12.82573699951172,-12.82573699951172
-14.627431869506836,1752,0.0,-14.627431869506836,-14.627431869506836
-8.661758422851562,1784,0.0,-8.661758422851562,-8.661758422851562
-18.30280303955078,1816,0.0,-18.30280303955078,-18.30280303955078
-9.34792709350586,2016,0.0,-9.34792709350586,-9.34792709350586
-8.798929214477539,2392,0.0,-8.798929214477539,-8.798929214477539
-10.904064178466797,2548,0.0,-10.904064178466797,-10.904064178466797
-8.040545463562012,2656,0.0,-8.040545463562012,-8.040545463562012
-16.7127685546875,2840,0.0,-16.7127685546875,-16.7127685546875
-13.99774169921875,2904,0.0,-13.99774169921875,-13.99774169921875
-13.523353576660156,3124,0.0,-13.523353576660156,-13.523353576660156
-13.363816261291504,3232,0.0,-13.363816261291504,-13.363816261291504
-12.85264778137207,3420,0.0,-12.85264778137207,-12.85264778137207
-10.764730453491213,3440,0.0,-10.764730453491213,-10.764730453491213
-12.227865219116213,3712,0.0,-12.227865219116213,-12.227865219116213
-17.117982864379883,3828,0.0,-17.117982864379883,-17.117982864379883
-10.150139808654783,3848,0.0,-10.150139808654783,-10.150139808654783
-14.24488639831543,3956,0.0,-14.24488639831543,-14.24488639831543
-14.25346565246582,4148,0.0,-14.25346565246582,-14.25346565246582
-11.095040321350098,4344,0.0,-11.095040321350098,-11.095040321350098
-12.01196575164795,4532,0.0,-12.01196575164795,-12.01196575164795
-12.13279151916504,4716,0.0,-12.13279151916504,-12.13279151916504
-15.844850540161133,4844,0.0,-15.844850540161133,-15.844850540161133
-7.12039852142334,4860,0.0,-7.12039852142334,-7.12039852142334
-10.473313331604004,5004,0.0,-10.473313331604004,-10.473313331604004
-19.325830459594727,5140,0.0,-19.325830459594727,-19.325830459594727
-4.613763332366943,5172,0.0,-4.613763332366943,-4.613763332366943
-8.61860466003418,5312,0.0,-8.61860466003418,-8.61860466003418
-17.900297164916992,5520,0.0,-17.900297164916992,-17.900297164916992
-10.624469757080078,5672,0.0,-10.624469757080078,-10.624469757080078
-14.745128631591797,5696,0.0,-14.745128631591797,-14.745128631591797
-16.803590774536133,5836,0.0,-16.803590774536133,-16.803590774536133
-3.677481651306152,6024,0.0,-3.677481651306152,-3.677481651306152
