mean_score,total_steps,std_score,max_score,min_score
-15.344630241394045,344,0.0,-15.344630241394045,-15.344630241394045
-14.357133865356444,396,0.0,-14.357133865356444,-14.357133865356444
-12.832250595092772,684,0.0,-12.832250595092772,-12.832250595092772
-8.661539077758789,692,0.0,-8.661539077758789,-8.661539077758789
-10.531659126281738,880,0.0,-10.531659126281738,-10.531659126281738
-12.3179931640625,968,0.0,-12.3179931640625,-12.3179931640625
-13.882880210876465,1108,0.0,-13.882880210876465,-13.882880210876465
-8.905183792114258,1208,0.0,-8.905183792114258,-8.905183792114258
-11.51328182220459,1448,0.0,-11.51328182220459,-11.51328182220459
-9.843923568725586,1508,0.0,-9.843923568725586,-9.843923568725586
-10.91204833984375,1616,0.0,-10.91204833984375,-10.91204833984375
-8.345398902893066,1816,0.0,-8.345398902893066,-8.345398902893066
-13.521987915039062,1976,0.0,-13.521987915039062,-13.521987915039062
-6.103822708129883,2388,0.0,-6.103822708129883,-6.103822708129883
-4.699301242828369,2488,0.0,-4.699301242828369,-4.699301242828369
-13.326732635498049,2596,0.0,-13.326732635498049,-13.326732635498049
-14.19058609008789,2832,0.0,-14.19058609008789,-14.19058609008789
-9.99565887451172,2884,0.0,-9.99565887451172,-9.99565887451172
-14.351730346679688,3016,0.0,-14.351730346679688,-14.351730346679688
-11.447497367858888,3184,0.0,-11.447497367858888,-11.447497367858888
-13.114835739135742,3364,0.0,-13.114835739135742,-13.114835739135742
-10.496160507202148,3392,0.0,-10.496160507202148,-10.496160507202148
-13.69169807434082,3688,0.0,-13.69169807434082,-13.69169807434082
-13.031625747680664,3696,0.0,-13.031625747680664,-13.031625747680664
-15.53189468383789,3820,0.0,-15.53189468383789,-15.53189468383789
-19.941621780395508,3916,0.0,-19.941621780395508,-19.941621780395508
-14.257171630859377,4344,0.0,-14.257171630859377,-14.257171630859377
-9.712396621704102,4560,0.0,-9.712396621704102,-9.712396621704102
-13.54415798187256,4788,0.0,-13.54415798187256,-13.54415798187256
-12.916897773742676,4892,0.0,-12.916897773742676,-12.916897773742676
-15.455108642578123,4928,0.0,-15.455108642578123,-15.455108642578123
-10.193788528442385,5040,0.0,-10.193788528442385,-10.193788528442385
-17.9307804107666,5124,0.0,-17.9307804107666,-17.9307804107666
-11.384613990783691,5180,0.0,-11.384613990783691,-11.384613990783691
-13.597633361816406,5348,0.0,-13.597633361816406,-13.597633361816406
-13.651172637939451,5492,0.0,-13.651172637939451,-13.651172637939451
-11.15879249572754,5660,0.0,-11.15879249572754,-11.15879249572754
-9.78731918334961,5660,0.0,-9.78731918334961,-9.78731918334961
-5.802552700042725,5896,0.0,-5.802552700042725,-5.802552700042725
-6.930123805999756,6016,0.0,-6.930123805999756,-6.930123805999756
-9.12752914428711,6192,0.0,-9.12752914428711,-9.12752914428711
-12.43825340270996,6668,0.0,-12.43825340270996,-12.43825340270996
-5.35762357711792,6696,0.0,-5.35762357711792,-5.35762357711792
-9.90028476715088,6860,0.0,-9.90028476715088,-9.90028476715088
-12.880570411682127,7092,0.0,-12.880570411682127,-12.880570411682127
-15.054706573486328,7424,0.0,-15.054706573486328,-15.054706573486328
-13.100034713745115,7452,0.0,-13.100034713745115,-13.100034713745115
-19.015602111816406,7536,0.0,-19.015602111816406,-19.015602111816406
-10.976614952087402,7588,0.0,-10.976614952087402,-10.976614952087402
-11.75564193725586,7736,0.0,-11.75564193725586,-11.75564193725586
-11.181737899780272,7848,0.0,-11.181737899780272,-11.181737899780272
-12.613880157470703,7988,0.0,-12.613880157470703,-12.613880157470703
-11.96177101135254,8020,0.0,-11.96177101135254,-11.96177101135254
-14.909101486206056,8180,0.0,-14.909101486206056,-14.909101486206056
-12.768083572387695,8420,0.0,-12.768083572387695,-12.768083572387695
-15.42011260986328,8960,0.0,-15.42011260986328,-15.42011260986328
-11.978424072265623,9096,0.0,-11.978424072265623,-11.978424072265623
-14.180899620056152,9192,0.0,-14.180899620056152,-14.180899620056152
-12.737558364868164,9748,0.0,-12.737558364868164,-12.737558364868164
-4.067593574523926,9908,0.0,-4.067593574523926,-4.067593574523926
-7.561224937438965,10108,0.0,-7.561224937438965,-7.561224937438965
-15.099899291992188,10476,0.0,-15.099899291992188,-15.099899291992188
-16.206886291503906,10560,0.0,-16.206886291503906,-16.206886291503906
-12.928683280944824,10808,0.0,-12.928683280944824,-12.928683280944824
-6.816707611083984,11444,0.0,-6.816707611083984,-6.816707611083984
-11.845168113708496,11552,0.0,-11.845168113708496,-11.845168113708496
-12.24740982055664,11744,0.0,-12.24740982055664,-12.24740982055664
-9.941762924194336,11772,0.0,-9.941762924194336,-9.941762924194336
-8.24030876159668,11904,0.0,-8.24030876159668,-8.24030876159668
-8.32288646697998,12020,0.0,-8.32288646697998,-8.32288646697998
-3.3351378440856934,12044,0.0,-3.3351378440856934,-3.3351378440856934
-8.604880332946777,12484,0.0,-8.604880332946777,-8.604880332946777
-18.24790382385254,12908,0.0,-18.24790382385254,-18.24790382385254
-8.926141738891602,13096,0.0,-8.926141738891602,-8.926141738891602
-6.994481563568115,13208,0.0,-6.994481563568115,-6.994481563568115
-10.819572448730469,13280,0.0,-10.819572448730469,-10.819572448730469
-9.1006498336792,13348,0.0,-9.1006498336792,-9.1006498336792
-5.14783239364624,13424,0.0,-5.14783239364624,-5.14783239364624
-12.786848068237305,14012,0.0,-12.786848068237305,-12.786848068237305
-10.412857055664062,14408,0.0,-10.412857055664062,-10.412857055664062
-9.37624454498291,14600,0.0,-9.37624454498291,-9.37624454498291
-15.404415130615234,14632,0.0,-15.404415130615234,-15.404415130615234
-11.84044075012207,14692,0.0,-11.84044075012207,-11.84044075012207
-17.49176597595215,14964,0.0,-17.49176597595215,-17.49176597595215
-8.151562690734863,15124,0.0,-8.151562690734863,-8.151562690734863
1.2404818534851074,15332,0.0,1.2404818534851074,1.2404818534851074
-6.078139305114746,15516,0.0,-6.078139305114746,-6.078139305114746
-11.315057754516602,15812,0.0,-11.315057754516602,-11.315057754516602
-10.861992835998535,16048,0.0,-10.861992835998535,-10.861992835998535
-14.980034828186035,16264,0.0,-14.980034828186035,-14.980034828186035
-15.126352310180664,16560,0.0,-15.126352310180664,-15.126352310180664
-13.60170555114746,16708,0.0,-13.60170555114746,-13.60170555114746
-13.57229709625244,17304,0.0,-13.57229709625244,-13.57229709625244
-9.533437728881836,17604,0.0,-9.533437728881836,-9.533437728881836
-13.552764892578123,17784,0.0,-13.552764892578123,-13.552764892578123
-11.791236877441406,17880,0.0,-11.791236877441406,-11.791236877441406
-8.562323570251465,18056,0.0,-8.562323570251465,-8.562323570251465
-12.470317840576172,18324,0.0,-12.470317840576172,-12.470317840576172
-7.737783908843994,18608,0.0,-7.737783908843994,-7.737783908843994
-11.338037490844728,18784,0.0,-11.338037490844728,-11.338037490844728
-14.26589584350586,18900,0.0,-14.26589584350586,-14.26589584350586
-14.211451530456545,19168,0.0,-14.211451530456545,-14.211451530456545
-8.664884567260742,19408,0.0,-8.664884567260742,-8.664884567260742
-10.131078720092772,19420,0.0,-10.131078720092772,-10.131078720092772
-7.695053577423096,19700,0.0,-7.695053577423096,-7.695053577423096
-14.843976974487305,19936,0.0,-14.843976974487305,-14.843976974487305
-13.827781677246094,20116,0.0,-13.827781677246094,-13.827781677246094
-4.539895057678223,20352,0.0,-4.539895057678223,-4.539895057678223
-7.469982147216797,20616,0.0,-7.469982147216797,-7.469982147216797
-10.144623756408691,20636,0.0,-10.144623756408691,-10.144623756408691
-9.42447280883789,21092,0.0,-9.42447280883789,-9.42447280883789
-12.82343864440918,21244,0.0,-12.82343864440918,-12.82343864440918
-14.21866226196289,21324,0.0,-14.21866226196289,-14.21866226196289
-8.507133483886719,21620,0.0,-8.507133483886719,-8.507133483886719
-17.16530990600586,21644,0.0,-17.16530990600586,-17.16530990600586
-9.431306838989258,21728,0.0,-9.431306838989258,-9.431306838989258
-8.303818702697754,22004,0.0,-8.303818702697754,-8.303818702697754
-15.263345718383787,22260,0.0,-15.263345718383787,-15.263345718383787
-9.844038009643556,22600,0.0,-9.844038009643556,-9.844038009643556
-14.784791946411133,22968,0.0,-14.784791946411133,-14.784791946411133
-12.620694160461426,23260,0.0,-12.620694160461426,-12.620694160461426
-6.785503387451172,23332,0.0,-6.785503387451172,-6.785503387451172
-10.124173164367676,23388,0.0,-10.124173164367676,-10.124173164367676
-12.675573348999023,23412,0.0,-12.675573348999023,-12.675573348999023
-6.561107635498047,23528,0.0,-6.561107635498047,-6.561107635498047
-9.960920333862305,23804,0.0,-9.960920333862305,-9.960920333862305
-12.74855613708496,23868,0.0,-12.74855613708496,-12.74855613708496
-13.43287467956543,23900,0.0,-13.43287467956543,-13.43287467956543
-7.622018814086914,24740,0.0,-7.622018814086914,-7.622018814086914
-6.83161211013794,25228,0.0,-6.83161211013794,-6.83161211013794
-9.068306922912598,25340,0.0,-9.068306922912598,-9.068306922912598
-12.327597618103027,25376,0.0,-12.327597618103027,-12.327597618103027
-15.43075180053711,25916,0.0,-15.43075180053711,-15.43075180053711
-13.979814529418944,26128,0.0,-13.979814529418944,-13.979814529418944
-14.287881851196287,26192,0.0,-14.287881851196287,-14.287881851196287
-10.194954872131348,26356,0.0,-10.194954872131348,-10.194954872131348
-11.238842010498049,26756,0.0,-11.238842010498049,-11.238842010498049
-8.0620698928833,27004,0.0,-8.0620698928833,-8.0620698928833
-9.650407791137695,27064,0.0,-9.650407791137695,-9.650407791137695
-7.15392017364502,27300,0.0,-7.15392017364502,-7.15392017364502
-13.297714233398438,27400,0.0,-13.297714233398438,-13.297714233398438
-11.021272659301758,27604,0.0,-11.021272659301758,-11.021272659301758
-17.050609588623047,27740,0.0,-17.050609588623047,-17.050609588623047
-17.78121566772461,27864,0.0,-17.78121566772461,-17.78121566772461
-10.330780029296877,27872,0.0,-10.330780029296877,-10.330780029296877
-17.573863983154297,27964,0.0,-17.573863983154297,-17.573863983154297
-1.3270630836486816,28268,0.0,-1.3270630836486816,-1.3270630836486816
-8.227432250976562,28536,0.0,-8.227432250976562,-8.227432250976562
-13.683616638183594,28924,0.0,-13.683616638183594,-13.683616638183594
-14.374597549438477,29148,0.0,-14.374597549438477,-14.374597549438477
-16.961244583129883,29380,0.0,-16.961244583129883,-16.961244583129883
-11.213504791259766,29480,0.0,-11.213504791259766,-11.213504791259766
-11.52669906616211,29800,0.0,-11.52669906616211,-11.52669906616211
