mean_score,total_steps,std_score,max_score,min_score
-10.582660675048828,296,0.0,-10.582660675048828,-10.582660675048828
-15.183752059936523,392,0.0,-15.183752059936523,-15.183752059936523
-9.156550407409668,664,0.0,-9.156550407409668,-9.156550407409668
-16.621261596679688,692,0.0,-16.621261596679688,-16.621261596679688
-9.098437309265137,860,0.0,-9.098437309265137,-9.098437309265137
-12.19402313232422,904,0.0,-12.19402313232422,-12.19402313232422
-19.168169021606445,1044,0.0,-19.168169021606445,-19.168169021606445
-6.571150779724121,1148,0.0,-6.571150779724121,-6.571150779724121
-11.639219284057615,1444,0.0,-11.639219284057615,-11.639219284057615
-9.280181884765623,1464,0.0,-9.280181884765623,-9.280181884765623
-10.77572536468506,1656,0.0,-10.77572536468506,-10.77572536468506
-15.185983657836914,1860,0.0,-15.185983657836914,-15.185983657836914
-6.893057346343994,1940,0.0,-6.893057346343994,-6.893057346343994
-15.057390213012695,2128,0.0,-15.057390213012695,-15.057390213012695
-15.545936584472656,2472,0.0,-15.545936584472656,-15.545936584472656
-10.640040397644045,2600,0.0,-10.640040397644045,-10.640040397644045
-7.699276924133301,2740,0.0,-7.699276924133301,-7.699276924133301
-12.847084045410156,2900,0.0,-12.847084045410156,-12.847084045410156
-8.599985122680664,3028,0.0,-8.599985122680664,-8.599985122680664
-13.445093154907228,3180,0.0,-13.445093154907228,-13.445093154907228
-8.137813568115234,3284,0.0,-8.137813568115234,-8.137813568115234
-14.704147338867188,3480,0.0,-14.704147338867188,-14.704147338867188
-9.910820960998535,3540,0.0,-9.910820960998535,-9.910820960998535
-15.86239242553711,3832,0.0,-15.86239242553711,-15.86239242553711
-14.956188201904297,3900,0.0,-14.956188201904297,-14.956188201904297
-12.544846534729004,3900,0.0,-12.544846534729004,-12.544846534729004
-12.719610214233398,4048,0.0,-12.719610214233398,-12.719610214233398
-7.753431797027588,4372,0.0,-7.753431797027588,-7.753431797027588
-11.054448127746582,4636,0.0,-11.054448127746582,-11.054448127746582
-0.8096718788146973,4864,0.0,-0.8096718788146973,-0.8096718788146973
-14.341804504394531,4976,0.0,-14.341804504394531,-14.341804504394531
-11.920161247253418,5040,0.0,-11.920161247253418,-11.920161247253418
-18.10779571533203,5228,0.0,-18.10779571533203,-18.10779571533203
-13.509702682495115,5252,0.0,-13.509702682495115,-13.509702682495115
-12.079425811767578,5348,0.0,-12.079425811767578,-12.079425811767578
-18.14232063293457,5520,0.0,-18.14232063293457,-18.14232063293457
-17.705711364746094,5692,0.0,-17.705711364746094,-17.705711364746094
-18.94073486328125,5888,0.0,-18.94073486328125,-18.94073486328125
-9.180342674255373,5924,0.0,-9.180342674255373,-9.180342674255373
-7.942856788635254,6132,0.0,-7.942856788635254,-7.942856788635254
-18.58897590637207,6240,0.0,-18.58897590637207,-18.58897590637207
-14.894123077392578,6344,0.0,-14.894123077392578,-14.894123077392578
-10.374671936035156,6940,0.0,-10.374671936035156,-10.374671936035156
-9.382258415222168,6988,0.0,-9.382258415222168,-9.382258415222168
-10.386295318603516,7116,0.0,-10.386295318603516,-10.386295318603516
-16.793397903442383,7456,0.0,-16.793397903442383,-16.793397903442383
-10.899887084960938,7748,0.0,-10.899887084960938,-10.899887084960938
-15.286690711975098,7836,0.0,-15.286690711975098,-15.286690711975098
-11.581589698791504,7848,0.0,-11.581589698791504,-11.581589698791504
-6.29990816116333,7888,0.0,-6.29990816116333,-6.29990816116333
-13.411009788513184,8020,0.0,-13.411009788513184,-13.411009788513184
-13.779809951782228,8068,0.0,-13.779809951782228,-13.779809951782228
-8.860986709594727,8192,0.0,-8.860986709594727,-8.860986709594727
-3.0868849754333496,8320,0.0,-3.0868849754333496,-3.0868849754333496
-11.507630348205566,8444,0.0,-11.507630348205566,-11.507630348205566
-4.341251850128174,8732,0.0,-4.341251850128174,-4.341251850128174
-6.254336357116699,9216,0.0,-6.254336357116699,-6.254336357116699
-12.709383010864258,9400,0.0,-12.709383010864258,-12.709383010864258
-9.876523971557615,9516,0.0,-9.876523971557615,-9.876523971557615
-13.61275863647461,10008,0.0,-13.61275863647461,-13.61275863647461
-7.697316646575928,10196,0.0,-7.697316646575928,-7.697316646575928
-11.489455223083496,10404,0.0,-11.489455223083496,-11.489455223083496
-11.62758445739746,10792,0.0,-11.62758445739746,-11.62758445739746
-13.529043197631836,10820,0.0,-13.529043197631836,-13.529043197631836
-13.457183837890623,11028,0.0,-13.457183837890623,-13.457183837890623
-15.71694564819336,11160,0.0,-15.71694564819336,-15.71694564819336
-13.288026809692385,11808,0.0,-13.288026809692385,-13.288026809692385
-16.634416580200195,11920,0.0,-16.634416580200195,-16.634416580200195
-13.439979553222656,12116,0.0,-13.439979553222656,-13.439979553222656
-10.317590713500977,12176,0.0,-10.317590713500977,-10.317590713500977
-12.019792556762695,12372,0.0,-12.019792556762695,-12.019792556762695
-11.781557083129885,12420,0.0,-11.781557083129885,-11.781557083129885
-13.409217834472656,12464,0.0,-13.409217834472656,-13.409217834472656
-5.682648658752441,12912,0.0,-5.682648658752441,-5.682648658752441
-11.74497413635254,13308,0.0,-11.74497413635254,-11.74497413635254
-11.065240859985352,13612,0.0,-11.065240859985352,-11.065240859985352
-20.53610038757324,13672,0.0,-20.53610038757324,-20.53610038757324
-13.09748649597168,13700,0.0,-13.09748649597168,-13.09748649597168
-13.617321014404297,13804,0.0,-13.617321014404297,-13.617321014404297
-8.357563018798828,13828,0.0,-8.357563018798828,-8.357563018798828
-11.860551834106444,14224,0.0,-11.860551834106444,-11.860551834106444
-6.004355430603027,14272,0.0,-6.004355430603027,-6.004355430603027
-13.252777099609377,14412,0.0,-13.252777099609377,-13.252777099609377
-7.814862251281738,14848,0.0,-7.814862251281738,-7.814862251281738
-11.762351989746094,15092,0.0,-11.762351989746094,-11.762351989746094
-11.09706687927246,15092,0.0,-11.09706687927246,-11.09706687927246
-11.606796264648438,15184,0.0,-11.606796264648438,-11.606796264648438
-10.551251411437988,15368,0.0,-10.551251411437988,-10.551251411437988
-5.023794651031494,15572,0.0,-5.023794651031494,-5.023794651031494
-14.205507278442385,15776,0.0,-14.205507278442385,-14.205507278442385
-11.603967666625977,16096,0.0,-11.603967666625977,-11.603967666625977
-14.362689971923828,16308,0.0,-14.362689971923828,-14.362689971923828
-9.481430053710938,16564,0.0,-9.481430053710938,-9.481430053710938
-8.935609817504883,16736,0.0,-8.935609817504883,-8.935609817504883
-4.571116924285889,17136,0.0,-4.571116924285889,-4.571116924285889
-12.417287826538086,17244,0.0,-12.417287826538086,-12.417287826538086
-2.702995777130127,17916,0.0,-2.702995777130127,-2.702995777130127
-12.96568202972412,18128,0.0,-12.96568202972412,-12.96568202972412
-13.76259422302246,18276,0.0,-13.76259422302246,-13.76259422302246
-14.542123794555664,18400,0.0,-14.542123794555664,-14.542123794555664
-12.185588836669922,18596,0.0,-12.185588836669922,-12.185588836669922
-5.81917142868042,18900,0.0,-5.81917142868042,-5.81917142868042
-16.152780532836914,19204,0.0,-16.152780532836914,-16.152780532836914
-10.180533409118652,19376,0.0,-10.180533409118652,-10.180533409118652
-6.197023868560791,19536,0.0,-6.197023868560791,-6.197023868560791
-7.982527256011963,19788,0.0,-7.982527256011963,-7.982527256011963
-16.259387969970703,20060,0.0,-16.259387969970703,-16.259387969970703
-7.710842609405518,20068,0.0,-7.710842609405518,-7.710842609405518
-9.438631057739258,20328,0.0,-9.438631057739258,-9.438631057739258
-12.726715087890623,20584,0.0,-12.726715087890623,-12.726715087890623
-9.349517822265623,20692,0.0,-9.349517822265623,-9.349517822265623
-9.533960342407228,20940,0.0,-9.533960342407228,-9.533960342407228
-11.890275955200195,21168,0.0,-11.890275955200195,-11.890275955200195
-15.74615478515625,21196,0.0,-15.74615478515625,-15.74615478515625
-14.52175998687744,21596,0.0,-14.52175998687744,-14.52175998687744
-18.516366958618164,21864,0.0,-18.516366958618164,-18.516366958618164
-12.679864883422852,21884,0.0,-12.679864883422852,-12.679864883422852
-8.762455940246582,22176,0.0,-8.762455940246582,-8.762455940246582
-7.4501633644104,22200,0.0,-7.4501633644104,-7.4501633644104
-14.903671264648438,22220,0.0,-14.903671264648438,-14.903671264648438
-8.047713279724121,22508,0.0,-8.047713279724121,-8.047713279724121
-14.34450912475586,22780,0.0,-14.34450912475586,-14.34450912475586
-11.859448432922363,23200,0.0,-11.859448432922363,-11.859448432922363
-17.85259246826172,23580,0.0,-17.85259246826172,-17.85259246826172
-17.159563064575195,23788,0.0,-17.159563064575195,-17.159563064575195
-7.731249809265137,23880,0.0,-7.731249809265137,-7.731249809265137
-8.700613021850586,23888,0.0,-8.700613021850586,-8.700613021850586
-12.73971176147461,23988,0.0,-12.73971176147461,-12.73971176147461
-8.390203475952148,24064,0.0,-8.390203475952148,-8.390203475952148
-10.690185546875,24268,0.0,-10.690185546875,-10.690185546875
-13.371225357055664,24304,0.0,-13.371225357055664,-13.371225357055664
-19.098485946655277,24408,0.0,-19.098485946655277,-19.098485946655277
-8.394691467285156,25064,0.0,-8.394691467285156,-8.394691467285156
-12.520954132080078,25340,0.0,-12.520954132080078,-12.520954132080078
-7.483894348144531,25876,0.0,-7.483894348144531,-7.483894348144531
-15.577123641967772,25968,0.0,-15.577123641967772,-15.577123641967772
-8.305978775024414,25984,0.0,-8.305978775024414,-8.305978775024414
-16.822046279907227,26096,0.0,-16.822046279907227,-16.822046279907227
-10.516992568969728,26608,0.0,-10.516992568969728,-10.516992568969728
-14.015551567077637,26832,0.0,-14.015551567077637,-14.015551567077637
-13.966957092285156,26840,0.0,-13.966957092285156,-13.966957092285156
-10.010278701782228,26984,0.0,-10.010278701782228,-10.010278701782228
-15.450801849365234,27504,0.0,-15.450801849365234,-15.450801849365234
-12.559057235717772,27700,0.0,-12.559057235717772,-12.559057235717772
-11.581244468688965,27740,0.0,-11.581244468688965,-11.581244468688965
-10.043862342834473,27936,0.0,-10.043862342834473,-10.043862342834473
-13.955007553100586,28072,0.0,-13.955007553100586,-13.955007553100586
-11.618175506591797,28244,0.0,-11.618175506591797,-11.618175506591797
-12.155876159667969,28424,0.0,-12.155876159667969,-12.155876159667969
-8.90462875366211,28548,0.0,-8.90462875366211,-8.90462875366211
-16.61863899230957,28552,0.0,-16.61863899230957,-16.61863899230957
-4.209733963012695,28676,0.0,-4.209733963012695,-4.209733963012695
-15.161235809326172,28944,0.0,-15.161235809326172,-15.161235809326172
-9.121297836303713,29120,0.0,-9.121297836303713,-9.121297836303713
-8.800259590148926,29584,0.0,-8.800259590148926,-8.800259590148926
-5.675798416137695,29836,0.0,-5.675798416137695,-5.675798416137695
-15.671615600585938,30136,0.0,-15.671615600585938,-15.671615600585938
-12.644031524658203,30252,0.0,-12.644031524658203,-12.644031524658203
-13.01926040649414,30668,0.0,-13.01926040649414,-13.01926040649414
-15.736406326293944,30820,0.0,-15.736406326293944,-15.736406326293944
-12.658233642578123,30960,0.0,-12.658233642578123,-12.658233642578123
-17.068965911865234,31020,0.0,-17.068965911865234,-17.068965911865234
-16.295867919921875,31124,0.0,-16.295867919921875,-16.295867919921875
-7.702473163604736,31136,0.0,-7.702473163604736,-7.702473163604736
-10.12549114227295,31188,0.0,-10.12549114227295,-10.12549114227295
-8.11062240600586,31552,0.0,-8.11062240600586,-8.11062240600586
-14.493316650390623,31616,0.0,-14.493316650390623,-14.493316650390623
-11.74749755859375,31668,0.0,-11.74749755859375,-11.74749755859375
-10.989551544189451,31696,0.0,-10.989551544189451,-10.989551544189451
-17.944026947021484,31796,0.0,-17.944026947021484,-17.944026947021484
-12.39788055419922,31908,0.0,-12.39788055419922,-12.39788055419922
-13.582054138183594,31980,0.0,-13.582054138183594,-13.582054138183594
-12.363142013549805,32320,0.0,-12.363142013549805,-12.363142013549805
-4.306142330169678,32324,0.0,-4.306142330169678,-4.306142330169678
-13.40427017211914,32708,0.0,-13.40427017211914,-13.40427017211914
-8.341367721557617,32852,0.0,-8.341367721557617,-8.341367721557617
-9.909626007080078,32876,0.0,-9.909626007080078,-9.909626007080078
