Wall time,Step,Value
1741201546.9619236,300,-9.302656173706055
1741201546.9830387,336,-12.581548690795898
1741201547.2080386,740,-7.773030757904053
1741201547.2190385,760,-17.416973114013672
1741201547.300713,904,-16.494993209838867
1741201547.3584216,1012,-13.242034912109375
1741201547.36744,1028,-7.513462066650391
1741201547.4738235,1220,-8.045186042785645
1741201547.492816,1252,-13.811590194702148
1741201547.631741,1504,-13.105722427368164
1741201547.6793268,1592,-9.643653869628906
1741201547.714162,1648,-12.991302490234375
1741201547.8958173,1984,-17.970914840698242
1741201547.9188178,2024,-17.4154052734375
1741201547.9218175,2028,-13.677766799926758
1741201548.0092406,2192,-15.574335098266602
1741201548.193365,2528,-6.223970413208008
1741201548.273543,2680,-15.607744216918945
1741201548.330127,2784,-13.901844024658203
1741201548.4427712,2988,-13.626442909240723
1741201548.524687,3136,-8.491058349609375
1741201548.589035,3244,-9.001076698303223
1741201548.6607218,3372,-6.652883529663086
1741201548.773696,3580,-12.425472259521484
1741201548.7756958,3584,-10.792502403259277
1741201548.9727182,3944,-8.10468864440918
1741201548.984719,3964,-16.155223846435547
1741201549.0527189,4092,-10.80042839050293
1741201549.1337175,4240,-9.189773559570312
1741201549.2498271,4456,-11.939679145812988
1741201549.327458,4600,-10.070693016052246
1741201549.4264562,4784,-7.962426662445068
1741201549.5480528,5012,-12.895917892456055
1741201549.5920458,5092,-9.340593338012695
1741201549.6320477,5168,-13.301271438598633
1741201549.7106304,5312,-16.378881454467773
1741201549.7966287,5472,-19.166950225830078
1741201549.8056288,5488,-15.370742797851562
1741201549.9095478,5680,-13.36469841003418
1741201549.9775465,5804,-9.55172061920166
1741201550.0765543,5988,-14.860475540161133
1741201550.1155577,6060,-1.3855195045471191
1741201550.2414126,6296,-22.7017765045166
1741201550.3409915,6484,-10.555414199829102
1741201550.3919919,6576,-9.475183486938477
1741201550.6391113,7032,-13.510526657104492
1741201550.6932464,7132,-8.09779167175293
1741201550.7542446,7244,-12.119028091430664
1741201550.879432,7480,-18.554874420166016
1741201550.8864315,7492,-17.026708602905273
1741201550.922425,7560,-9.256006240844727
1741201551.0604239,7816,-11.57929515838623
1741201551.0945592,7876,-7.712187767028809
1741201551.121558,7928,-9.648019790649414
1741201551.163423,8004,-17.328754425048828
1741201551.197229,8064,-11.16015625
1741201551.2292302,8120,-12.174203872680664
1741201552.9483283,8212,-12.438318252563477
1741201552.9853296,8272,-8.359513282775879
1741201553.0503285,8372,-11.078483581542969
1741201553.1733282,8556,-13.921259880065918
1741201553.2942333,8736,-12.755996704101562
1741201553.6113844,9196,-13.501678466796875
1741201553.744275,9384,-8.543363571166992
1741201553.804275,9460,-13.337791442871094
1741201554.2479317,10108,-14.387913703918457
1741201554.3365583,10248,-9.342615127563477
1741201554.5642157,10572,-10.381080627441406
1741201554.839058,10948,-14.476598739624023
1741201554.9361374,11068,-17.69913101196289
1741201555.1211362,11316,-16.310850143432617
1741201555.1571434,11364,-9.393622398376465
1741201555.319136,11596,-8.037235260009766
1741201555.5919383,11964,-8.963232040405273
1741201555.661943,12052,-13.338764190673828
1741201555.6785893,12076,-14.143220901489258
1741201555.8623838,12296,-0.2455453872680664
1741201555.909384,12364,-14.989542007446289
1741201556.0633898,12572,-10.942206382751465
1741201556.1176,12648,-8.06784725189209
1741201556.1296005,12664,-2.82999324798584
1741201556.4739885,13116,-9.12162971496582
1741201556.7082324,13448,-16.601606369018555
1741201556.9222295,13736,-2.8300466537475586
1741201556.995876,13840,-13.704378128051758
1741201557.0428727,13908,1.2658052444458008
1741201557.1228693,14016,-9.378677368164062
1741201557.1228693,14016,-7.8361334800720215
1741201557.4308465,14408,-8.278855323791504
1741201557.4841988,14476,-6.7413740158081055
1741201557.5902028,14624,-11.547600746154785
1741201557.8666022,15000,-12.650818824768066
1741201557.9989572,15160,-9.355732917785645
1741201558.044957,15212,-5.828187942504883
1741201558.0699565,15240,-9.402294158935547
1741201558.2444563,15468,-10.171926498413086
1741201558.3181293,15560,-9.438973426818848
1741201558.461579,15760,-13.896930694580078
1741201558.6705832,16040,-16.113256454467773
