Wall time,Step,Value
1741190444.2971866,340,-10.455174446105957
1741190444.3327792,388,-13.500228881835938
1741190444.575115,712,-16.24651336669922
1741190444.5801141,720,-13.196081161499023
1741190444.6928494,868,-16.04791259765625
1741190444.6995492,872,-15.748176574707031
1741190444.733277,916,-13.01291275024414
1741190444.8414748,1060,-15.210235595703125
1741190444.9217224,1184,-11.943929672241211
1741190445.0772588,1436,-16.804468154907227
1741190445.089647,1456,-13.06428337097168
1741190445.1705348,1588,-20.661823272705078
1741190445.308672,1816,-8.858871459960938
1741190445.339264,1864,-10.97057819366455
1741190445.3714762,1916,-16.105249404907227
1741190445.4709592,2076,-15.41574478149414
1741190445.7014408,2440,-11.350320816040039
1741190445.763157,2532,-9.59615707397461
1741190445.8197389,2620,-15.301057815551758
1741190445.9796088,2884,-10.299511909484863
1741190446.036749,2980,-11.052193641662598
1741190446.1133668,3108,-12.170056343078613
1741190446.20648,3260,-15.824296951293945
1741190446.3027542,3416,-6.329128265380859
1741190446.3203685,3448,-14.689468383789062
1741190446.4968505,3740,-11.826385498046875
1741190446.5579174,3844,-13.338410377502441
1741190446.5719173,3864,-13.54730224609375
1741190446.6453853,3988,-9.837648391723633
1741190446.7643917,4184,-11.581321716308594
1741190446.8962998,4400,-8.856412887573242
1741190447.0363767,4628,-17.228750228881836
1741190447.1738594,4860,-11.33978271484375
1741190447.2002995,4904,-9.999289512634277
1741190447.27109,4988,-11.977813720703125
1741190447.3766956,5160,-10.358871459960938
1741190447.4373238,5260,-10.721189498901367
1741190447.4593856,5300,-14.272931098937988
1741190447.5651124,5472,-11.311965942382812
1741190447.6924617,5680,-9.105854034423828
1741190447.7586515,5788,-15.834328651428223
1741190447.7616534,5792,-14.52754020690918
1741190447.9059644,6020,-15.188680648803711
1741190447.9879987,6160,-11.760211944580078
1741190448.0799963,6312,-8.100213050842285
1741190448.3702781,6788,-14.206524848937988
1741190448.408278,6848,-8.734185218811035
1741190448.4946404,6992,-6.993785381317139
1741190448.6268508,7204,-11.868844985961914
1741190448.6409547,7224,-8.651110649108887
1741190448.6709542,7272,-15.509339332580566
1741190448.8166502,7496,-12.068778991699219
1741190448.871726,7592,-9.321890830993652
1741190448.8727262,7592,-15.504877090454102
1741190448.931742,7696,-14.143346786499023
1741190449.0393372,7876,-9.912901878356934
1741190449.0553389,7904,-6.386447906494141
1741190449.108899,7992,-10.188441276550293
1741190449.111892,7996,-8.262397766113281
1741190449.174663,8100,-8.054798126220703
1741190451.2854156,8308,-7.798301696777344
1741190451.457435,8544,-14.718849182128906
1741190451.7283993,8916,-10.604694366455078
1741190451.8781652,9112,-9.44117546081543
1741190451.98272,9256,-17.380868911743164
1741190452.3636377,9760,-14.645174026489258
1741190452.4745495,9908,-10.463784217834473
1741190452.6507192,10144,-9.870294570922852
1741190452.919663,10484,-4.722822189331055
1741190452.9556546,10532,-23.243751525878906
1741190453.1472743,10776,-9.806294441223145
1741190453.2013783,10820,-10.252033233642578
1741190453.3678832,10952,-14.686309814453125
1741190453.7405283,11340,-14.371417045593262
1741190453.8115373,11428,-12.023107528686523
1741190453.822599,11440,-15.968963623046875
1741190453.9859173,11632,-14.119718551635742
1741190454.0272663,11684,-10.390586853027344
1741190454.1727047,11852,-12.310864448547363
1741190454.238915,11936,-7.785635948181152
1741190454.2715626,11976,-13.896364212036133
1741190454.579974,12412,-12.420823097229004
1741190454.9223988,12868,-8.912834167480469
1741190455.0767796,13088,-5.996804237365723
1741190455.1273615,13164,-9.727277755737305
1741190455.187469,13248,-6.599401473999023
1741190455.2214708,13300,-12.988704681396484
1741190455.2893438,13396,-9.956748962402344
1741190455.5894952,13732,-14.334871292114258
1741190455.6490333,13804,-17.633451461791992
1741190455.806661,14016,-13.355281829833984
1741190456.1691585,14440,-13.466195106506348
1741190456.28769,14584,-9.843470573425293
1741190456.3363175,14648,-15.688093185424805
1741190456.404019,14744,-8.003561973571777
1741190456.5359406,14916,-12.607784271240234
1741190456.6522346,15068,-14.834150314331055
1741190456.7696471,15220,-11.39559555053711
1741190456.9539697,15452,-16.218812942504883
1741190457.146867,15688,-14.774795532226562
1741190457.4165368,15972,-11.042448043823242
1741190457.5411067,16116,-5.809072494506836
1741190457.615861,16212,-8.405892372131348
1741190459.5153942,16472,-16.505451202392578
1741190459.6373804,16648,-10.895055770874023
1741190459.7955406,16868,-8.724430084228516
1741190460.0025733,17160,-11.715723037719727
1741190460.2152123,17440,-12.782144546508789
1741190460.298127,17552,-14.325775146484375
1741190460.375543,17648,-12.587206840515137
1741190460.5211718,17852,-11.442381858825684
1741190460.7766154,18172,-4.027400970458984
1741190461.055463,18496,-14.56919002532959
1741190461.1406221,18604,-9.275945663452148
1741190461.2178488,18704,-10.060235977172852
1741190461.4566936,19024,-11.438926696777344
1741190461.6124022,19160,-17.655824661254883
1741190461.670078,19236,-15.11821174621582
1741190461.811755,19420,-5.33958625793457
1741190461.8823757,19516,-17.377962112426758
1741190462.1300852,19840,-13.20828628540039
1741190462.2142086,19948,-13.017831802368164
1741190462.485417,20212,-9.069326400756836
1741190462.6468484,20404,-8.706687927246094
1741190462.6618526,20428,-8.918119430541992
1741190462.7512054,20532,-12.379487037658691
1741190463.0918267,20972,-12.092846870422363
1741190463.2605815,21164,-16.726560592651367
1741190463.3314507,21252,-7.694352149963379
1741190463.3875718,21328,-10.191009521484375
1741190463.549766,21532,-15.728801727294922
1741190463.5553508,21540,-10.678342819213867
1741190463.5974894,21600,-9.30424976348877
1741190463.795903,21856,-5.008211612701416
1741190464.0521495,22148,-18.884862899780273
1741190464.3278227,22512,-10.134581565856934
1741190464.3758798,22552,-10.438517570495605
1741190464.5189903,22716,-5.9672322273254395
1741190464.6479633,22876,-10.952014923095703
1741190464.977961,23112,-11.881645202636719
1741190465.0611937,23204,0.2840566635131836
1741190465.074185,23212,-13.861591339111328
1741190465.179229,23352,-13.167545318603516
1741190465.193221,23372,-8.420819282531738
1741190465.5293508,23672,-9.392990112304688
1741190465.552353,23700,-7.127973556518555
1741190465.6200602,23780,-10.666400909423828
1741190466.1199415,24380,-13.091300010681152
1741190466.2428548,24556,-10.911083221435547
1741190468.328528,25068,-9.689098358154297
1741190468.3405313,25084,-12.901040077209473
1741190468.4125333,25204,-13.878955841064453
1741190468.4225235,25220,-9.00752067565918
1741190468.4615335,25280,-13.347896575927734
