Wall time,Step,Value
1741196036.1542442,272,-11.262067794799805
1741196036.1692467,296,-7.964996337890625
1741196036.3512769,616,-9.951171875
1741196036.3613281,632,-14.207433700561523
1741196036.4550717,796,-17.2485294342041
1741196036.4610639,804,-13.19589900970459
1741196036.4750638,828,-12.209474563598633
1741196036.59806,1048,-15.310604095458984
1741196036.623574,1092,-4.838283538818359
1741196036.799108,1400,-8.857513427734375
1741196036.8385422,1472,-10.002006530761719
1741196036.9125433,1608,-13.936287879943848
1741196037.0425022,1844,-17.14960479736328
1741196037.0921123,1936,-9.341924667358398
1741196037.1011128,1952,-19.730379104614258
1741196037.2158163,2164,-13.772680282592773
1741196037.3708115,2448,-14.184818267822266
1741196037.4488113,2592,-12.964542388916016
1741196037.5088205,2704,-10.741476058959961
1741196037.6593404,2980,-10.042657852172852
1741196037.6960986,3036,-13.334274291992188
1741196037.7862167,3188,-16.13080406188965
1741196037.8421195,3284,-9.464274406433105
1741196037.9362066,3456,-11.158008575439453
1741196037.939199,3460,-13.423677444458008
1741196038.110766,3776,-13.447656631469727
1741196038.1519818,3852,-17.379182815551758
1741196038.169563,3884,-11.727394104003906
1741196038.2442071,4024,-11.067926406860352
1741196038.332822,4188,-10.933151245117188
1741196038.4228458,4352,-3.451514959335327
1741196038.5558448,4600,-5.984587669372559
1741196038.691449,4844,-6.455909252166748
1741196038.7344487,4924,-6.209294319152832
1741196038.7834551,5016,-12.155651092529297
1741196038.8424478,5124,-14.725845336914062
1741196038.930617,5288,-16.542722702026367
1741196038.9336164,5292,-8.685568809509277
1741196039.0186183,5448,-16.14206314086914
1741196039.1126163,5624,-8.812088012695312
1741196039.1744108,5736,-14.190322875976562
1741196039.18741,5760,-10.803217887878418
1741196039.3214085,6008,-13.808286666870117
1741196039.3854442,6124,-10.790937423706055
1741196039.4624553,6268,-8.967656135559082
1741196039.6960704,6696,-4.723754405975342
1741196039.735975,6768,-9.138591766357422
1741196039.8389752,6952,-10.628240585327148
1741196039.973959,7196,-16.302879333496094
1741196039.9839518,7212,-14.195962905883789
1741196040.0009587,7244,-11.454368591308594
1741196040.1368454,7488,-12.027368545532227
1741196040.1948466,7596,-12.540706634521484
1741196040.2018454,7608,-5.862013816833496
1741196040.2278469,7656,-20.059263229370117
1741196040.2860694,7760,-12.306375503540039
1741196040.343649,7864,-13.107794761657715
1741196040.3556561,7884,-13.147411346435547
1741196040.4116485,7988,-16.467985153198242
1741196040.4346552,8032,-13.413540840148926
1741196042.2338762,8196,-6.4838972091674805
1741196042.4265566,8480,-12.783475875854492
1741196042.7178853,8932,-12.452840805053711
1741196042.855985,9132,-16.195568084716797
1741196042.941984,9256,-16.327945709228516
1741196043.3854985,9856,0.15357065200805664
1741196043.493606,10024,-10.631999015808105
1741196043.6384327,10236,-10.256484985351562
1741196043.9259155,10636,-15.369510650634766
1741196043.975917,10700,-11.507205963134766
1741196044.0839157,10872,-16.824462890625
1741196044.1661747,10976,-10.728805541992188
1741196044.2978334,11140,-10.672062873840332
1741196044.5856564,11512,-11.145479202270508
1741196044.6686583,11624,-8.898420333862305
1741196044.6833034,11640,-14.192185401916504
1741196044.8293035,11844,-15.186153411865234
1741196044.8763013,11900,-8.230679512023926
1741196044.9843016,12044,-10.395318984985352
1741196045.0403056,12128,-14.08488655090332
1741196045.0463045,12136,-11.720293045043945
1741196045.3624115,12548,-4.98118782043457
1741196045.6134522,12884,-19.228473663330078
1741196045.812165,13148,-12.944718360900879
1741196045.8761678,13236,-11.244285583496094
1741196045.9705641,13360,-13.99431324005127
1741196046.0015666,13396,-5.275030612945557
1741196046.0835648,13492,-11.639913558959961
1741196046.2775667,13764,-12.679027557373047
1741196046.3522425,13872,-14.767419815063477
1741196046.4895663,14056,-7.859210968017578
1741196046.7787583,14424,-6.637624740600586
1741196046.9692945,14680,-6.260921955108643
1741196046.989302,14708,-15.651361465454102
