Wall time,Step,Value
1741207078.092224,296,-12.201475143432617
1741207078.1052217,316,-13.045867919921875
1741207078.2451391,560,-10.734074592590332
1741207078.2881172,640,-12.30527400970459
1741207078.366591,776,-13.198078155517578
1741207078.370027,780,-9.155319213867188
1741207078.415561,864,-18.2733097076416
1741207078.5115688,1036,-7.384930610656738
1741207078.5683904,1140,-9.388362884521484
1741207078.7075195,1384,-17.52890396118164
1741207078.7410767,1444,-9.672548294067383
1741207078.8261795,1596,-17.865388870239258
1741207078.9573522,1832,-19.46750259399414
1741207078.9753585,1864,-8.836230278015137
1741207078.9923515,1896,-15.828496932983398
1741207079.0563521,2008,-8.934050559997559
1741207079.2920065,2440,-14.472417831420898
1741207079.310495,2468,-8.839995384216309
1741207079.3710585,2580,-5.916228771209717
1741207079.5090597,2820,-14.28565788269043
1741207079.5516813,2892,-13.804977416992188
1741207079.6251922,3004,-11.264690399169922
1741207079.7262967,3168,-9.05955696105957
1741207079.809212,3316,-14.9210205078125
1741207079.839351,3372,-13.933950424194336
1741207080.0158732,3680,-13.55260181427002
1741207080.059968,3760,-14.277779579162598
1741207080.062969,3764,-7.900793552398682
1741207080.168893,3960,-13.511003494262695
1741207080.344028,4280,-9.342429161071777
1741207080.5214324,4508,-11.350061416625977
1741207080.946168,4788,-15.71992301940918
1741207081.0298438,4872,-15.15170669555664
1741207081.076405,4928,-8.951211929321289
1741207081.1554894,5044,-14.029151916503906
1741207081.2609453,5184,-8.988614082336426
1741207081.2649462,5188,-11.226300239562988
1741207081.3887208,5356,-7.559896469116211
1741207081.6076393,5688,-9.581003189086914
1741207081.659297,5776,-12.076107025146484
1741207081.6643069,5784,-9.976930618286133
1741207081.8094022,6028,-10.134873390197754
1741207081.8674018,6128,-10.900691986083984
1741207081.9498107,6268,-10.963590621948242
1741207082.271779,6812,-7.924065113067627
1741207082.3167775,6888,-12.178010940551758
1741207082.4181387,7068,-14.258810043334961
1741207082.5589054,7312,-7.706308841705322
1741207082.5719066,7332,-12.373213768005371
1741207082.5796173,7344,-14.196334838867188
1741207082.715066,7568,-14.560661315917969
1741207082.7556677,7616,-11.46715259552002
1741207082.7702692,7636,-10.029077529907227
1741207082.8622546,7740,-8.911750793457031
1741207082.924496,7816,-13.169425964355469
1741207083.004757,7916,-15.881072998046875
1741207083.0742927,8004,-12.645064353942871
1741207083.1292918,8088,-8.263935089111328
1741207083.1482944,8120,-13.067221641540527
1741207085.1739829,8300,-8.823467254638672
1741207085.3412113,8528,-14.596728324890137
1741207085.712276,8984,-14.416177749633789
1741207085.8552446,9184,-13.299993515014648
1741207085.879245,9216,-10.946809768676758
1741207086.3002758,9768,-0.01683950424194336
1741207086.4620497,9968,-14.991962432861328
1741207086.5894837,10124,-15.279086112976074
1741207086.9027216,10544,-15.396268844604492
1741207086.9673214,10636,-16.754146575927734
1741207087.1003218,10804,-9.245838165283203
1741207087.1443212,10860,-6.298325538635254
1741207087.6218314,11480,-12.36917781829834
1741207087.6456127,11504,-10.846668243408203
1741207087.6857045,11552,-7.636382579803467
1741207087.830809,11732,-14.130558013916016
1741207087.830809,11732,-14.660449028015137
1741207087.9999573,11948,-12.451151847839355
1741207088.0649648,12032,-12.066520690917969
1741207088.0789568,12048,-14.459157943725586
1741207088.3747692,12412,-12.266134262084961
1741207088.711313,12784,-8.323230743408203
1741207088.8672462,12960,-11.165708541870117
1741207088.9656582,13084,-11.688055038452148
1741207089.0206583,13152,-10.717702865600586
1741207089.0636594,13208,-17.884937286376953
1741207089.1299434,13288,-13.333367347717285
1741207089.3561764,13536,-7.8482441902160645
1741207089.4621012,13648,-14.232946395874023
1741207089.6090012,13800,-19.314105987548828
1741207090.0189085,14248,-13.606378555297852
1741207090.1685135,14432,-8.564440727233887
1741207090.1855125,14456,-4.186403274536133
1741207090.2565134,14548,-6.133354663848877
1741207090.4416707,14772,-12.329462051391602
1741207090.5482998,14900,-15.049863815307617
1741207090.637301,15004,-15.237747192382812
1741207090.9137092,15344,-13.857101440429688
1741207091.1152136,15596,-10.628792762756348
1741207091.3623068,15896,-9.21696949005127
1741207091.5029068,16068,-15.581331253051758
1741207091.557206,16128,-12.360013961791992
1741207093.8690095,16428,-12.923284530639648
1741207093.9520094,16540,-10.552925109863281
1741207094.313434,17040,-13.795373916625977
1741207094.460863,17252,-13.51767635345459
1741207094.5658622,17404,-6.081974029541016
1741207094.647861,17500,-13.982782363891602
1741207094.801552,17692,-10.503114700317383
1741207095.0093505,17960,-14.374309539794922
1741207095.2941084,18316,-7.6003875732421875
1741207095.3960223,18452,-10.801127433776855
1741207095.4999256,18596,-9.530935287475586
1741207095.655795,18820,-13.95055866241455
1741207095.847616,19036,-14.581108093261719
1741207095.8696156,19060,-13.936399459838867
1741207096.1065187,19340,-0.33576345443725586
1741207096.335469,19648,-13.843863487243652
1741207096.4608214,19796,-12.672784805297852
1741207096.677511,20064,-10.776388168334961
1741207096.9016645,20340,-1.138972282409668
1741207096.9206645,20364,-10.48698616027832
1741207096.958666,20412,-12.254648208618164
1741207097.2858236,20816,-14.881959915161133
1741207097.4498057,21028,-20.29035758972168
