Wall time,Step,Value
1741235285.2367308,280,-11.94265365600586
1741235285.2487354,296,-12.134065628051758
1741235285.4168162,564,-13.485042572021484
1741235285.4398031,604,-9.923317909240723
1741235285.5430226,784,-16.86231231689453
1741235285.5760226,844,-11.105010032653809
1741235285.60529,896,-16.069168090820312
1741235285.6918945,1044,-15.327314376831055
1741235285.725899,1104,-12.933568954467773
1741235285.8722503,1368,-14.605794906616211
1741235285.9062517,1428,-16.292076110839844
1741235285.9732504,1548,-8.102892875671387
1741235286.1333523,1840,-7.396297454833984
1741235286.141297,1852,-5.515545845031738
1741235286.1662977,1900,-12.031938552856445
1741235286.2374487,2028,-12.308436393737793
1741235286.419032,2356,-15.537921905517578
1741235286.5140898,2532,-4.889836311340332
1741235286.6071506,2708,-10.81179428100586
1741235286.7506773,2960,-8.779808044433594
1741235286.8233151,3084,-13.462605476379395
1741235286.8720553,3168,-14.810306549072266
1741235286.96427,3332,-4.546140670776367
1741235287.1045837,3588,-15.288810729980469
1741235287.1045837,3588,-9.53506851196289
1741235287.288901,3920,-11.839967727661133
1741235287.3384159,4008,-15.73287582397461
1741235287.3489313,4028,-17.10549545288086
1741235287.4359474,4184,-8.43632698059082
1741235287.5358703,4364,-11.417290687561035
1741235287.6517134,4572,-7.333763599395752
1741235287.7845361,4816,-11.054519653320312
1741235287.9205015,5068,-10.309049606323242
1741235287.958596,5136,-14.806827545166016
1741235288.007811,5228,-18.601097106933594
1741235288.080863,5360,-11.715579986572266
1741235288.1218696,5436,-18.621355056762695
1741235288.1558723,5500,-16.83348274230957
1741235288.251359,5676,-14.34728717803955
1741235288.3226757,5804,-9.130867958068848
1741235288.3906224,5924,-6.701142311096191
1741235288.4396617,6016,-12.447917938232422
1741235288.5365722,6188,-5.205554962158203
1741235288.6215653,6344,-8.223206520080566
1741235288.6841445,6456,-10.89274787902832
1741235288.9594235,6952,-9.375564575195312
1741235289.020368,7064,-8.011628150939941
1741235289.1021523,7216,-14.156832695007324
1741235289.2072675,7408,-13.077567100524902
1741235289.2329187,7456,-12.873039245605469
1741235289.2738597,7536,-19.342832565307617
1741235289.4630866,7880,-8.869160652160645
1741235289.5008774,7948,-5.295893669128418
1741235289.52487,7992,-16.67756462097168
1741235289.5478697,8032,-14.679130554199219
1741235289.6281924,8180,-17.394241333007812
1741235291.4266355,8260,-11.390926361083984
1741235291.4556355,8296,-13.371231079101562
1741235291.5036356,8368,-12.96270751953125
1741235291.5729089,8468,-14.050490379333496
1741235291.70512,8660,-10.233148574829102
1741235291.8107095,8796,-10.181143760681152
1741235292.127989,9236,-16.957998275756836
1741235292.2299886,9412,-17.226661682128906
1741235292.3139937,9528,-3.4430394172668457
1741235292.740524,10152,-11.131622314453125
1741235292.9141912,10376,-10.498939514160156
1741235293.0591896,10576,-10.531370162963867
1741235293.414779,11080,-13.180760383605957
1741235293.473779,11160,-8.4224271774292
1741235293.640394,11392,-8.960371971130371
1741235293.6749787,11440,-15.50430679321289
1741235293.8392174,11668,-5.604767322540283
1741235294.1708705,12112,-18.03189468383789
1741235294.2108724,12172,-11.563213348388672
1741235294.2248716,12192,-15.440898895263672
1741235294.3864996,12428,-8.436236381530762
1741235294.4004993,12448,-7.748349189758301
1741235294.4904983,12576,-12.944695472717285
1741235294.5704997,12684,-5.102686405181885
1741235294.5704997,12684,-14.4224853515625
1741235294.9146976,13140,-6.254151344299316
1741235295.212849,13528,-10.501925468444824
1741235295.435423,13824,-16.361726760864258
1741235295.4794219,13884,-7.052324295043945
1741235295.540421,13968,-5.355642318725586
1741235295.5704284,14004,-14.628541946411133
1741235295.6210604,14068,-14.232330322265625
1741235295.900458,14428,-12.097841262817383
1741235296.004452,14580,-14.73076343536377
1741235296.1047227,14708,-16.33283233642578
1741235296.3885734,15064,-19.396709442138672
1741235296.4129305,15092,-13.035983085632324
1741235296.5839357,15320,-10.930225372314453
1741235296.608121,15352,-8.987359046936035
1741235296.6846714,15444,-13.388097763061523
1741235296.8586032,15648,-1.7865514755249023
1741235296.9296026,15748,-15.272928237915039
1741235297.0346034,15892,-15.400093078613281
1741235297.231526,16144,-6.992970943450928
1741235299.5331926,16452,-13.759668350219727
1741235299.7297244,16736,-2.086671829223633
1741235299.7937238,16824,-14.185861587524414
1741235299.852832,16908,-12.005030632019043
1741235300.0889342,17248,-6.754462718963623
1741235300.2395616,17444,-6.7670135498046875
1741235300.4259086,17704,-11.40428352355957
1741235300.6151657,17968,-17.9122314453125
1741235300.7587278,18136,-9.615291595458984
1741235300.8885515,18296,-5.505603790283203
1741235300.9790013,18408,-3.5519728660583496
1741235301.1925895,18676,-7.679203987121582
1741235301.3835874,18928,-10.9035005569458
1741235301.6425889,19288,-6.816739082336426
1741235301.7790666,19444,-9.384191513061523
1741235301.8500586,19540,-12.981143951416016
1741235302.058061,19804,-15.1546049118042
1741235302.2520595,20064,-13.011758804321289
1741235302.2600658,20072,-11.476161003112793
1741235302.416647,20272,-9.850825309753418
1741235302.4866495,20364,-11.78925895690918
1741235302.7280054,20656,-12.020830154418945
1741235302.7990031,20752,-13.958234786987305
1741235303.0451472,21084,-12.042285919189453
1741235303.137144,21208,-16.538570404052734
1741235303.1693337,21240,-5.356764316558838
1741235303.2104092,21300,-8.889122009277344
1741235303.4862366,21668,-16.55255699157715
1741235303.6643548,21896,-10.388989448547363
1741235303.7020168,21944,-10.507193565368652
1741235303.7528765,22004,-19.827299118041992
1741235303.939897,22244,-11.376457214355469
1741235303.964897,22276,-13.90101146697998
1741235303.9808972,22300,-5.655508041381836
1741235304.1359046,22496,-9.540390014648438
1741235304.2819943,22692,-6.0582966804504395
1741235304.5659935,23068,-17.118255615234375
1741235304.6009924,23116,-14.197410583496094
1741235304.763155,23324,-10.872075080871582
1741235304.8791552,23472,-9.108000755310059
1741235305.076287,23712,-12.323646545410156
1741235305.101285,23744,-11.453741073608398
1741235305.1712878,23836,-4.699765682220459
1741235305.213286,23896,-6.765077590942383
1741235305.273287,23972,-12.910345077514648
1741235305.4854789,24244,-13.127649307250977
1741235305.5514922,24340,-11.557519912719727
1741235305.6114926,24424,-5.772242546081543
1741235307.9475472,24964,-9.089778900146484
1741235308.154873,25240,-10.091421127319336
1741235308.5471623,25792,-13.581493377685547
1741235308.5792186,25832,-12.753385543823242
1741235308.6351697,25908,-17.07642936706543
1741235308.6807482,25972,-13.49955940246582
1741235308.7487452,26064,-18.44776153564453
1741235309.1398313,26612,-15.990865707397461
1741235309.321097,26840,-11.431940078735352
1741235309.3490968,26872,-11.302183151245117
1741235309.5220964,27096,-11.031396865844727
1741235309.8746874,27588,-10.938040733337402
1741235309.9946773,27756,-9.802968978881836
1741235310.0137358,27776,-14.180944442749023
1741235310.1756768,27992,-12.543180465698242
1741235310.296677,28156,-7.469656467437744
1741235310.421305,28320,-10.347723007202148
1741235310.6147838,28536,-4.31749153137207
1741235310.683367,28628,-4.952516555786133
1741235310.6953666,28640,-13.51986312866211
1741235310.7712939,28740,-13.161460876464844
1741235311.03054,29056,-9.032167434692383
1741235311.1455379,29216,-16.30814552307129
1741235311.479098,29668,-10.835309982299805
1741235311.4970965,29688,-15.52574348449707
1741235311.5960984,29800,-11.272354125976562
1741235311.6367419,29848,-9.459219932556152
1741235311.8869784,30152,-9.998519897460938
1741235311.992979,30292,-17.602388381958008
1741235312.2509806,30636,-14.738420486450195
1741235312.3877826,30820,-13.778498649597168
1741235312.4997756,30972,-9.064668655395508
1741235312.542344,31020,-3.622246026992798
1741235312.602344,31096,-15.653951644897461
1741235312.6433446,31148,-12.552379608154297
1741235312.6839657,31200,-11.683086395263672
1741235312.9779637,31588,-14.458799362182617
1741235312.9969635,31616,-12.977174758911133
1741235313.032965,31664,-11.821290969848633
1741235313.0799663,31728,-10.57265567779541
1741235313.1059659,31760,-12.198099136352539
1741235313.2069654,31892,-13.507482528686523
1741235313.3030849,32020,-15.552173614501953
1741235313.4087315,32164,-12.127264022827148
1741235313.5027313,32280,-15.057280540466309
1741235313.521731,32304,-9.034969329833984
1741235313.5997312,32408,-11.732593536376953
1741235313.7123656,32536,-11.696693420410156
1741235313.8105001,32656,-11.089410781860352
1741235313.892499,32760,-11.291877746582031
1741235315.9327154,32804,-9.930913925170898
1741235316.0192442,32916,-13.602516174316406
1741235316.1821344,33108,-10.84150505065918
1741235316.3317747,33320,-14.136110305786133
1741235316.5179799,33564,-3.2381153106689453
1741235316.656817,33752,-9.954902648925781
1741235316.8834913,34076,-14.635042190551758
1741235317.0304914,34272,-8.92623519897461
1741235317.1494913,34444,-10.565962791442871
1741235317.244002,34564,-12.030403137207031
1741235317.2760026,34600,-14.212944984436035
1741235317.4935048,34880,-10.770064353942871
1741235317.9204774,35436,-10.151610374450684
1741235318.0024767,35552,-10.483634948730469
1741235318.2224047,35836,-20.19599151611328
1741235318.3916285,36072,-8.590049743652344
1741235318.636629,36384,-6.237641334533691
1741235318.6436286,36392,-8.638182640075684
1741235318.8332853,36648,-11.849406242370605
1741235318.9152853,36752,-8.274084091186523
1741235318.9762857,36828,-19.641542434692383
1741235319.083286,36972,-15.485662460327148
1741235319.3494108,37316,-14.099808692932129
1741235319.5484116,37568,-11.77889633178711
1741235319.7135012,37812,-15.258581161499023
1741235319.776501,37900,-13.045066833496094
1741235320.2119606,38464,-14.055679321289062
1741235320.2199688,38476,-9.083698272705078
1741235320.3436334,38636,-15.741788864135742
1741235320.3876314,38692,-8.893746376037598
1741235320.5410094,38884,-14.775854110717773
1741235320.842759,39264,-15.459817886352539
1741235320.873763,39296,-12.555004119873047
1741235320.964699,39392,-8.527429580688477
1741235320.9952166,39428,-12.39852237701416
1741235321.0850976,39548,-19.82647705078125
1741235321.2130985,39708,-14.390460968017578
1741235321.263107,39772,-6.074985980987549
1741235321.318099,39848,-15.261297225952148
1741235321.3220968,39852,-12.410669326782227
1741235321.455632,40016,-13.47426986694336
1741235321.631683,40232,-10.629817962646484
1741235321.7562718,40388,-8.241660118103027
1741235321.9672706,40668,-11.01977252960205
1741235322.0092833,40716,-10.24765682220459
1741235324.3772125,41092,-6.13004207611084
1741235324.5362203,41304,-3.4203734397888184
1741235324.7728686,41636,1.369035243988037
1741235324.9442508,41844,-11.470489501953125
1741235325.0952506,42056,-6.662380218505859
1741235325.1392508,42116,-10.071088790893555
1741235325.4961631,42624,4.611859321594238
1741235325.7869406,43020,-11.504398345947266
1741235326.1443262,43452,-11.4216890335083
1741235326.213326,43540,-11.52145767211914
1741235326.4960556,43888,-15.620718955993652
1741235326.6190639,44048,-13.572196006774902
1741235326.795031,44268,-18.3594913482666
1741235326.8960326,44404,-11.939888000488281
1741235326.9971662,44540,-13.271688461303711
1741235327.2182035,44828,-5.088522434234619
1741235327.424346,45076,-7.457056522369385
1741235327.760877,45532,-5.548696517944336
1741235327.8378756,45636,-0.7176318168640137
1741235328.362924,46292,-7.0358171463012695
1741235328.3909242,46328,-11.227659225463867
1741235328.5619218,46552,-11.819049835205078
1741235329.0374246,47196,-11.7728910446167
1741235329.086428,47256,-11.109453201293945
1741235329.2726886,47480,-13.020702362060547
1741235329.3433692,47564,-15.813501358032227
1741235329.956818,48360,-14.088912010192871
1741235330.013813,48440,-14.82616138458252
1741235330.0318127,48464,-10.775199890136719
1741235330.0578136,48504,-13.591375350952148
1741235330.078814,48536,-15.061014175415039
1741235330.1098132,48584,-18.544719696044922
1741235330.1308131,48616,-11.732563018798828
1741235330.1908133,48700,-8.623809814453125
1741235330.2189198,48740,-8.821913719177246
1741235330.2549188,48784,-2.7020926475524902
1741235330.313921,48864,-8.80508041381836
1741235332.742244,49304,-9.163728713989258
1741235332.8069594,49400,-7.383480072021484
1741235332.9119594,49548,-13.64303970336914
1741235333.0320857,49720,-7.522292137145996
1741235333.2840886,50076,-4.147221088409424
1741235333.5463347,50428,-12.458791732788086
1741235333.790926,50748,-13.000482559204102
1741235333.8571253,50836,-11.878828048706055
1741235333.8681302,50848,-13.312347412109375
1741235334.0112684,51036,-12.390071868896484
1741235334.0972683,51156,-13.600981712341309
1741235334.100267,51160,-11.991753578186035
1741235334.2522664,51368,-11.26226806640625
1741235334.3491611,51488,-15.161871910095215
1741235334.3901658,51552,-14.554085731506348
1741235334.4671643,51652,-10.410259246826172
1741235334.5331624,51744,-9.378707885742188
1741235334.7167263,51988,-15.823766708374023
1741235334.736309,52008,-14.887248992919922
1741235334.830186,52124,-16.01519012451172
1741235335.0358999,52392,-12.836898803710938
1741235335.145897,52532,-6.820952892303467
1741235335.2218955,52636,-6.918496608734131
1741235335.2668953,52692,-13.378832817077637
1741235335.6244361,53184,-8.619590759277344
1741235335.6909394,53264,-10.290746688842773
1741235335.773946,53364,-14.078588485717773
1741235335.895939,53524,-14.170309066772461
1741235336.0500963,53716,-6.0425310134887695
1741235336.1153176,53800,-10.864175796508789
1741235336.1683164,53872,-10.839282989501953
1741235336.1753159,53880,-12.897454261779785
1741235336.3285189,54080,-12.4656982421875
1741235336.349517,54104,-12.646432876586914
1741235336.4989004,54276,-10.625886917114258
1741235336.642308,54452,-13.184237480163574
1741235336.7848642,54640,-10.756647109985352
1741235336.891866,54792,-11.274553298950195
1741235337.1656518,55148,-12.745738983154297
1741235337.3016498,55332,-2.624823570251465
1741235337.3572054,55404,-13.612899780273438
1741235337.411209,55476,-8.40561294555664
1741235337.8673785,56084,-10.918526649475098
1741235337.995449,56244,-11.328348159790039
1741235338.4553232,56832,-14.216041564941406
1741235338.5713327,56980,-12.727598190307617
1741235338.7239568,57176,-7.798049449920654
1741235338.8459573,57340,-5.20650053024292
1741235341.0252388,57492,-6.697363376617432
1741235341.0572398,57540,-13.89336109161377
1741235341.0652385,57552,-12.415607452392578
1741235341.3033557,57864,-13.962578773498535
1741235341.3733823,57952,-14.700155258178711
1741235341.4403772,58056,-10.637414932250977
1741235341.6633658,58356,-9.319692611694336
1741235341.74601,58472,-12.257305145263672
1741235341.89301,58688,-18.433753967285156
1741235341.9360092,58756,-7.658041000366211
1741235341.94101,58764,-14.247842788696289
1741235341.9990096,58848,-17.324522018432617
1741235342.10601,58980,-14.584239959716797
1741235342.1290112,59012,-12.86352252960205
1741235342.3238618,59272,-7.285732269287109
1741235342.3624475,59320,-9.857461929321289
1741235342.3904467,59360,-4.937459468841553
1741235342.4564476,59452,-8.294294357299805
1741235342.5264466,59544,-15.823034286499023
1741235342.5684466,59596,-10.823736190795898
1741235342.583445,59616,-12.72854232788086
1741235342.6829245,59744,-15.00383472442627
1741235342.7029214,59768,-10.20785140991211
1741235342.7849228,59888,-12.759778022766113
1741235342.8289237,59952,-9.624786376953125
1741235342.9279213,60092,-6.80509090423584
1741235343.1049237,60320,-7.792056560516357
1741235343.3900487,60672,-10.15388298034668
1741235343.4961905,60812,-11.402812957763672
1741235343.6661885,61024,-8.825465202331543
1741235343.670189,61028,-15.848934173583984
1741235343.7807293,61168,-12.295970916748047
1741235343.8957288,61324,-14.43963623046875
1741235343.9283156,61368,-9.57285213470459
1741235343.9583163,61408,-13.895347595214844
1741235344.0983157,61592,-15.038715362548828
1741235344.221294,61744,-11.257445335388184
1741235344.3499246,61904,-6.8083109855651855
1741235344.3692026,61928,-12.30739974975586
1741235344.4395905,62008,-9.061983108520508
1741235344.5065851,62088,-4.916720390319824
1741235344.5215864,62104,-17.655960083007812
1741235344.6005862,62200,-14.466900825500488
1741235344.8940022,62592,-15.392377853393555
1741235345.2599146,63088,-3.5947179794311523
1741235345.5700362,63472,-16.09487533569336
1741235345.840068,63808,-5.814295768737793
1741235345.840068,63808,-8.638527870178223
1741235345.9826388,64000,-6.446125507354736
1741235346.0116389,64032,-9.900877952575684
1741235346.1765487,64252,-13.842729568481445
1741235346.1915488,64276,-13.269079208374023
1741235346.2995481,64424,-13.160473823547363
1741235346.3401244,64472,-11.67673110961914
1741235346.4408793,64608,-12.520906448364258
1741235346.4961143,64680,-9.281007766723633
1741235346.757186,65020,-5.082782745361328
1741235346.7871861,65060,-9.83010196685791
1741235346.8484204,65128,-15.724960327148438
1741235346.94842,65260,-12.291337966918945
1741235347.0195,65356,-10.429664611816406
1741235347.072497,65424,-8.470012664794922
1741235347.104494,65468,-5.951266765594482
1741235349.2740712,65668,-7.293199062347412
1741235349.3526502,65772,-15.98685073852539
1741235349.39165,65828,-10.949536323547363
1741235349.445651,65904,-12.841256141662598
1741235349.549651,66048,-9.075282096862793
1741235349.7221937,66276,-11.850763320922852
1741235349.8153887,66404,-5.61319637298584
1741235350.0863874,66788,-11.809133529663086
1741235350.1463883,66872,-10.096658706665039
1741235350.2554996,67016,-11.356355667114258
