Wall time,Step,Value
1741224088.0405314,260,-14.756269454956055
1741224088.1204648,356,-16.633975982666016
1741224088.354763,644,-9.049302101135254
1741224088.3654652,656,-12.321405410766602
1741224088.5124834,844,-19.060821533203125
1741224088.515476,848,-5.198148727416992
1741224088.5274837,864,-14.987648010253906
1741224088.668995,1020,-12.1502685546875
1741224088.718958,1072,-14.551867485046387
1741224088.9193842,1352,-14.47712516784668
1741224088.9697442,1436,-11.45220947265625
1741224089.0413737,1548,-18.83319091796875
1741224089.1904838,1784,-9.78999137878418
1741224089.252736,1884,-16.99142074584961
1741224089.280627,1928,-11.501569747924805
1741224089.3605614,2052,-12.827594757080078
1741224089.6202586,2432,-12.608644485473633
1741224089.6941051,2552,-11.654897689819336
1741224089.7539449,2652,-8.938514709472656
1741224089.887094,2872,-8.259831428527832
1741224089.9698465,2996,-11.416624069213867
1741224090.0261068,3080,-13.439010620117188
1741224090.126708,3244,-12.779767990112305
1741224090.295776,3472,-9.94796085357666
1741224090.3314025,3532,-12.74726390838623
1741224090.5044546,3824,-15.703641891479492
1741224090.5344176,3872,-15.039726257324219
1741224090.5709279,3932,-12.441690444946289
1741224090.6660838,4076,-15.985599517822266
1741224090.7575893,4212,-12.575286865234375
1741224090.8644521,4388,-5.193362236022949
1741224091.0322974,4672,-6.841484069824219
1741224091.150018,4848,-16.676061630249023
1741224091.2104437,4952,-5.911397933959961
1741224091.237568,4992,-6.468822479248047
1741224091.3446093,5160,-21.601680755615234
1741224091.4135299,5272,-13.34162712097168
1741224091.416561,5276,-8.702067375183105
1741224091.5243108,5448,-11.625129699707031
1741224091.6353288,5628,-13.539730072021484
1741224091.7617433,5820,-11.524455070495605
1741224091.786347,5856,-10.634037017822266
1741224091.9150138,6060,-13.8750638961792
1741224091.9773731,6164,-13.076152801513672
1741224092.094066,6352,-3.270442485809326
1741224092.3334882,6728,-13.401243209838867
1741224092.3869665,6800,-10.869972229003906
1741224092.4805095,6936,-14.103302001953125
1741224092.6056433,7148,-18.155855178833008
1741224092.6394837,7200,-13.960214614868164
1741224092.6574938,7228,-12.661138534545898
1741224092.8305721,7500,-17.249900817871094
1741224092.8620536,7552,-15.355110168457031
1741224092.8790567,7580,-16.029159545898438
1741224092.9097002,7632,-10.29946517944336
1741224092.988736,7764,-7.87688684463501
1741224093.0407772,7852,-13.230571746826172
1741224093.0598493,7880,-8.788647651672363
1741224093.1047835,7956,-12.614936828613281
1741224093.1502855,8028,-12.995624542236328
1741224095.0357814,8196,-3.547278881072998
1741224095.2057805,8456,-13.274418830871582
1741224095.5762627,8960,-15.664274215698242
1741224095.7222009,9148,-3.627504348754883
1741224095.801278,9264,-11.662710189819336
1741224096.1791627,9764,-14.654227256774902
1741224096.3012416,9912,-10.486958503723145
1741224096.4952204,10140,-9.554999351501465
1741224096.8670747,10568,-17.20880889892578
1741224096.952861,10656,-14.422121047973633
1741224097.103542,10840,-8.226339340209961
1741224097.1995938,10960,-11.358207702636719
1741224097.3902001,11180,-11.335249900817871
1741224097.688194,11540,-16.195215225219727
1741224097.7408173,11612,-15.212987899780273
1741224097.7538102,11620,-17.528732299804688
1741224097.8993704,11816,-13.556432723999023
1741224097.9035845,11820,-4.440250396728516
1741224098.0689673,12032,-12.146045684814453
1741224098.1074455,12072,-16.920196533203125
1741224098.1314862,12100,-14.4580659866333
1741224098.5632412,12668,-11.732603073120117
1741224098.8614614,13052,-8.369675636291504
1741224099.0840833,13332,-10.836200714111328
1741224099.1540189,13420,-7.9300432205200195
1741224099.2060616,13496,-9.989995002746582
1741224099.2233083,13512,-12.903746604919434
1741224099.322907,13644,-10.955170631408691
1741224099.5962293,14000,-11.999338150024414
1741224099.661221,14084,-11.874667167663574
1741224099.7873816,14236,-10.816957473754883
1741224100.0004933,14504,-14.405450820922852
1741224100.1967866,14756,-12.140877723693848
1741224100.2057867,14768,-10.922687530517578
1741224100.2567878,14828,-5.173386573791504
1741224100.410329,15032,-16.26732063293457
1741224100.5493186,15212,-3.9855847358703613
1741224100.686477,15388,-17.159835815429688
1741224100.8913963,15628,-12.456703186035156
1741224101.1568248,15940,-6.290871620178223
1741224101.4011862,16216,-12.560333251953125
1741224101.5309389,16360,-13.036274909973145
1741224103.3526814,16424,-12.800490379333496
1741224103.559309,16744,-9.610334396362305
1741224103.6570542,16900,-13.082866668701172
1741224104.0304155,17464,-14.554927825927734
1741224104.220106,17708,-12.83723258972168
1741224104.3217416,17848,-14.756717681884766
1741224104.4032822,17964,-14.312704086303711
1741224104.5608206,18176,-15.988943099975586
1741224104.7489836,18432,-12.105142593383789
1741224105.028631,18780,-12.873861312866211
1741224105.1196952,18892,-10.939428329467773
1741224105.2476828,19072,-12.206243515014648
1741224105.4687774,19372,-10.508111000061035
1741224105.6730728,19604,-5.213286399841309
1741224105.7390513,19680,-6.98383092880249
1741224105.9204493,19908,-14.984869003295898
1741224106.1732721,20224,-11.857525825500488
1741224106.2448244,20316,-14.779825210571289
1741224106.4496057,20560,-13.506970405578613
1741224106.6084447,20760,-12.182369232177734
1741224106.631429,20776,-9.01400375366211
1741224106.7182925,20860,-8.153676986694336
1741224107.0631502,21292,-10.912687301635742
1741224107.201254,21464,-16.71255111694336
1741224107.201254,21464,-13.483741760253906
1741224107.4905975,21816,-13.648693084716797
1741224107.5282907,21864,-8.211336135864258
1741224107.536931,21876,-15.594282150268555
1741224107.8010159,22172,-15.902347564697266
1741224108.0267491,22432,-13.884769439697266
1741224108.2403035,22668,-14.203771591186523
1741224108.3342955,22792,-15.167816162109375
1741224108.4870212,22988,-12.003313064575195
1741224108.6282296,23172,-10.29714584350586
1741224108.8705142,23484,-10.245758056640625
1741224108.9214547,23540,-13.004096984863281
1741224108.9549942,23584,-14.46607494354248
1741224108.9958985,23636,-13.78993034362793
1741224109.0668228,23728,-1.622715950012207
1741224109.2341087,23948,-2.6592540740966797
1741224109.3346207,24084,-8.497334480285645
1741224109.3636205,24120,-14.331341743469238
1741224111.5096142,24720,-11.874798774719238
1741224111.6576595,24952,-14.571527481079102
1741224111.990874,25472,-16.844545364379883
1741224111.9979293,25484,-10.902746200561523
1741224112.0679288,25596,-13.023595809936523
1741224112.0719543,25600,-12.421835899353027
1741224112.13891,25704,-13.615354537963867
1741224112.5688913,26280,-9.296794891357422
1741224112.7689834,26508,-13.902280807495117
1741224112.824991,26580,-7.542357444763184
1741224112.938064,26736,-14.41305923461914
1741224113.2553837,27112,-12.560713768005371
1741224113.3591564,27252,-8.737564086914062
1741224113.3991497,27308,-11.587265014648438
1741224113.558414,27516,-15.984392166137695
1741224113.6154752,27592,-11.854896545410156
1741224113.7539248,27760,-15.895393371582031
1741224113.9558039,28020,-7.525024890899658
1741224113.9908872,28064,-7.776858329772949
1741224114.0726151,28180,-11.642705917358398
1741224114.1076555,28224,-6.9767889976501465
1741224114.4052825,28608,-4.243419170379639
1741224114.5719295,28812,-8.676612854003906
1741224114.881335,29188,-11.821142196655273
1741224115.0979724,29468,-14.87936782836914
1741224115.3342903,29772,-16.216934204101562
1741224115.424279,29884,-2.2583909034729004
1741224115.8002524,30300,-11.831401824951172
1741224115.893984,30420,-16.040464401245117
1741224115.9873934,30532,-11.85934829711914
1741224116.0438287,30612,-12.144073486328125
1741224116.0992146,30680,-15.73414421081543
1741224116.1266198,30712,-8.298808097839355
1741224116.1936197,30796,-12.172921180725098
1741224116.4768548,31160,-9.672094345092773
1741224116.492853,31176,-13.974115371704102
1741224116.5308516,31228,-10.710311889648438
1741224116.5898528,31300,-14.30875015258789
1741224116.630454,31352,-12.783098220825195
1741224116.7350414,31480,-17.827932357788086
1741224116.7996163,31560,-11.84519100189209
1741224116.9997892,31812,-11.803092956542969
1741224117.054046,31872,-9.55532169342041
1741224117.2160406,32084,-7.867830753326416
1741224117.360807,32268,-10.213056564331055
1741224117.4320633,32360,-16.407424926757812
1741224117.5301793,32456,-11.728425979614258
1741224117.5594347,32480,-9.423157691955566
1741224117.6919324,32616,-16.927288055419922
1741224117.800205,32724,-16.367752075195312
1741224119.7752228,32876,-11.920981407165527
1741224119.9487898,33100,-11.260066986083984
1741224120.0975266,33304,-15.786500930786133
1741224120.3440554,33648,-11.079263687133789
1741224120.5350926,33916,-1.5205111503601074
1741224120.6371627,34060,-11.836910247802734
1741224120.8030047,34292,-12.18259048461914
1741224120.8728268,34376,-17.638444900512695
1741224121.0285592,34580,-12.743719100952148
1741224121.423291,35120,-7.6022539138793945
1741224121.5226588,35252,-13.757530212402344
1741224121.8041978,35624,-5.65255069732666
1741224122.0109296,35892,-12.441335678100586
1741224122.2555943,36192,-11.150440216064453
1741224122.2637277,36204,-14.254619598388672
1741224122.5202575,36524,-5.471722602844238
1741224122.6419718,36680,-11.966958045959473
1741224122.7087352,36768,-14.475496292114258
1741224122.7949605,36868,-10.109975814819336
1741224123.025687,37152,-10.720663070678711
1741224123.2642105,37460,-10.832670211791992
1741224123.4595332,37680,-11.706090927124023
1741224123.5255353,37764,-7.66339111328125
1741224123.9326425,38284,-16.546329498291016
1741224123.9386413,38292,-7.293586254119873
1741224124.1052659,38508,-10.970243453979492
1741224124.1376894,38548,-10.570934295654297
1741224124.295532,38748,-5.347137928009033
1741224124.6248145,39140,-10.906375885009766
1741224124.6553147,39180,-7.948094844818115
1741224124.7634146,39324,-10.79652214050293
1741224124.7714076,39336,-14.284875869750977
1741224124.8234835,39396,-8.725586891174316
1741224124.9551337,39564,-18.164640426635742
1741224125.0061426,39636,-12.573702812194824
1741224125.0641322,39708,-4.3013105392456055
1741224125.0941942,39744,-14.061604499816895
1741224125.2262402,39908,-9.178592681884766
1741224125.32281,40032,-11.548828125
1741224125.4424634,40188,-13.740621566772461
1741224125.6733847,40464,-8.963346481323242
1741224125.687333,40472,-13.98511791229248
1741224125.9998112,40876,-18.780067443847656
1741224128.0270493,41064,-4.893628120422363
1741224128.295085,41408,-12.31618881225586
1741224128.4568064,41616,-11.996261596679688
1741224128.5904279,41788,-11.773571968078613
1741224128.6279128,41840,-11.995529174804688
1741224128.9553788,42268,-11.027763366699219
1741224129.2716787,42708,-9.050243377685547
1741224129.654734,43192,-8.502341270446777
1741224129.7613814,43328,-15.358680725097656
1741224130.0811338,43740,-16.241683959960938
1741224130.2222753,43916,-10.844478607177734
1741224130.3972127,44152,-10.412734985351562
1741224130.488939,44268,-8.8104887008667
1741224130.6731303,44512,-16.79848861694336
1741224130.8619366,44744,-11.333683013916016
1741224131.156799,45120,-8.723200798034668
