Wall time,Step,Value
1741340348.844449,344,-10.35756778717041
1741340348.8759444,416,-10.637060165405273
1741340348.9913619,664,-11.391759872436523
1741340349.0056052,688,-13.724843978881836
1741340349.094736,888,-5.236630439758301
1741340349.109809,920,-10.124359130859375
1741340349.1378155,984,-11.823978424072266
1741340349.2162445,1156,-8.576573371887207
1741340349.244245,1220,-8.951007843017578
1741340349.3383899,1432,-12.075551986694336
1741340349.3880816,1548,-11.403468132019043
1741340349.437742,1652,-16.6947021484375
1741340349.554501,1912,-12.303693771362305
1741340349.568924,1940,-10.427939414978027
1741340349.5899787,1996,-14.28084945678711
1741340349.6381068,2104,-10.578145980834961
1741340349.809488,2484,-7.414400100708008
1741340349.8572526,2576,-13.446609497070312
1741340349.9145315,2692,-17.585596084594727
1741340350.0192983,2916,-8.937074661254883
1741340350.0811682,3012,-10.091981887817383
1741340350.172673,3196,-10.5255126953125
1741340350.2387552,3336,-12.011887550354004
1741340350.320061,3508,-13.611734390258789
1741340350.331071,3528,-13.51845932006836
1741340350.4609234,3836,-15.81429672241211
1741340350.4870327,3896,-7.285562992095947
1741340350.4870327,3896,-7.2410664558410645
1741340350.5649588,4064,-15.445184707641602
1741340350.6557043,4272,-11.33717155456543
1741340350.7277637,4432,-15.818355560302734
1741340350.8237057,4656,-9.136211395263672
1741340350.9229603,4884,-12.134252548217773
1741340350.9546695,4956,-4.903397560119629
1741340351.0016072,5064,-12.591894149780273
1741340351.0475707,5172,-12.449722290039062
1741340351.1116939,5300,-14.677345275878906
1741340351.127305,5340,-12.839534759521484
1741340351.1915014,5484,-7.499663829803467
1741340351.2762048,5672,-8.724504470825195
1741340351.3422627,5824,-7.033681869506836
1741340351.365271,5880,-12.059279441833496
1741340351.4503372,6080,-5.666488170623779
1741340351.510448,6220,-14.77644157409668
1741340351.577047,6376,-15.30462646484375
1741340351.7846596,6872,-9.969624519348145
1741340351.8167715,6948,-10.133094787597656
1741340351.868865,7060,-15.76245403289795
1741340351.9558098,7268,-13.169183731079102
1741340351.9688406,7292,-14.927247047424316
1741340351.986908,7336,-14.22372055053711
1741340352.1269777,7644,-9.62045669555664
1741340352.1347651,7652,-18.777414321899414
1741340352.1720781,7740,-14.78904914855957
1741340352.2115514,7836,-10.945563316345215
1741340352.2527032,7932,-12.277196884155273
1741340352.2847753,8008,-9.188196182250977
1741340352.3098073,8064,-12.619728088378906
1741340352.3438067,8140,-14.060599327087402
1741340352.364809,8188,-11.763786315917969
1741340354.1797287,8404,-11.475156784057617
1741340354.311088,8700,-13.539731979370117
1741340354.4971297,9116,-7.772861480712891
1741340354.5747235,9300,-15.238630294799805
1741340354.6207435,9404,-12.112103462219238
1741340354.857937,9944,-7.515011787414551
1741340354.9386466,10100,-8.765100479125977
1741340355.0468807,10276,-10.77883529663086
1741340355.3219311,10712,-11.930400848388672
1741340355.3511064,10760,-24.41149139404297
1741340355.4852269,10996,-15.499465942382812
1741340355.5148852,11040,-16.332361221313477
1741340355.6587908,11284,-14.010873794555664
1741340355.9005845,11684,-5.320477485656738
1741340355.9394765,11748,-6.956191062927246
1741340355.9419892,11752,-6.857575416564941
1741340356.0519936,11940,-5.814151763916016
1741340356.065924,11956,-10.681987762451172
1741340356.1568356,12120,-17.100154876708984
1741340356.207216,12212,-15.225814819335938
1741340356.2202165,12244,-9.251086235046387
1741340356.4717584,12708,-10.831247329711914
1741340356.6631618,13072,-8.15157699584961
1741340356.7806034,13272,-12.585031509399414
1741340356.853653,13412,-15.134313583374023
1741340356.8817239,13464,-11.922103881835938
1741340356.9443693,13576,-7.599548816680908
1741340356.990363,13668,-19.675411224365234
1741340357.2131538,14072,-12.189901351928711
1741340357.2675722,14172,-13.775413513183594
1741340357.3238983,14276,-9.920413970947266
1741340357.5100462,14588,-14.57809066772461
1741340357.643719,14836,-10.969270706176758
1741340357.6597276,14872,-13.359521865844727
1741340357.6887188,14924,-10.125176429748535
1741340357.8137548,15148,-7.679532051086426
1741340357.8873405,15272,-16.299049377441406
1741340357.9822414,15440,-7.7500410079956055
1741340358.1040113,15648,-14.256080627441406
1741340358.276991,15956,-5.600809097290039
1741340358.440207,16244,-16.04022979736328
1741340358.512738,16368,-15.311805725097656
