Wall time,Step,Value
1741358019.261931,296,-10.582660675048828
1741358019.3131716,392,-15.183752059936523
1741358019.439169,664,-9.156550407409668
1741358019.451169,692,-16.621261596679688
1741358019.527169,860,-9.098437309265137
1741358019.547168,904,-12.194023132324219
1741358019.6057327,1044,-19.168169021606445
1741358019.6467302,1148,-6.571150779724121
1741358019.7758536,1444,-11.639219284057617
1741358019.7868655,1464,-9.280181884765625
1741358019.8748653,1656,-10.775725364685059
1741358019.97071,1860,-15.185983657836914
1741358020.0007093,1940,-6.893057346343994
1741358020.0747578,2128,-15.057390213012695
1741358020.2347612,2472,-15.545936584472656
1741358020.2874763,2600,-10.640040397644043
1741358020.3424735,2740,-7.699276924133301
1741358020.410473,2900,-12.847084045410156
1741358020.4714806,3028,-8.599985122680664
1741358020.535474,3180,-13.445093154907227
1741358020.5756416,3284,-8.137813568115234
1741358020.6521873,3480,-14.704147338867188
1741358020.6811829,3540,-9.910820960998535
1741358020.8410788,3832,-15.86239242553711
1741358020.8747878,3900,-14.956188201904297
1741358020.8747878,3900,-12.544846534729004
1741358020.9463482,4048,-12.719610214233398
1741358021.088395,4372,-7.753431797027588
1741358021.2042246,4636,-11.054448127746582
1741358021.3074062,4864,-0.8096718788146973
1741358021.3679106,4976,-14.341804504394531
1741358021.4009113,5040,-11.920161247253418
1741358021.4930186,5228,-18.10779571533203
1741358021.5080185,5252,-13.509702682495117
1741358021.5510263,5348,-12.079425811767578
1741358021.6368628,5520,-18.14232063293457
1741358021.7174003,5692,-17.705711364746094
1741358021.7993984,5888,-18.94073486328125
1741358021.8164005,5924,-9.180342674255371
1741358021.9118173,6132,-7.942856788635254
1741358021.9608629,6240,-18.58897590637207
1741358022.0088627,6344,-14.894123077392578
1741358022.2565413,6940,-10.374671936035156
1741358022.278536,6988,-9.382258415222168
1741358022.3335378,7116,-10.386295318603516
1741358022.4774902,7456,-16.793397903442383
1741358022.6091154,7748,-10.899887084960938
1741358022.651209,7836,-15.286690711975098
1741358022.6572092,7848,-11.581589698791504
1741358022.6757126,7888,-6.29990816116333
1741358022.7347138,8020,-13.411009788513184
1741358022.7547133,8068,-13.779809951782227
1741358022.806712,8192,-8.860986709594727
1741358024.569194,8320,-3.0868849754333496
1741358024.637073,8444,-11.507630348205566
1741358024.7631838,8732,-4.341251850128174
1741358024.9852102,9216,-6.254336357116699
1741358025.072903,9400,-12.709383010864258
1741358025.1342013,9516,-9.876523971557617
1741358025.3670876,10008,-13.61275863647461
1741358025.4540846,10196,-7.697316646575928
1741358025.5666373,10404,-11.489455223083496
1741358025.7666657,10792,-11.627584457397461
1741358025.785068,10820,-13.529043197631836
1741358025.910975,11028,-13.457183837890625
1741358025.9824052,11160,-15.71694564819336
1741358026.315027,11808,-13.288026809692383
1741358026.3730264,11920,-16.634416580200195
1741358026.4700258,12116,-13.439979553222656
1741358026.5094516,12176,-10.317590713500977
1741358026.6150649,12372,-12.019792556762695
