mean_score,total_steps,std_score,max_score,min_score
-6.500369071960449,348,0.0,-6.500369071960449,-6.500369071960449
-12.576654434204102,408,0.0,-12.576654434204102,-12.576654434204102
-12.96113395690918,604,0.0,-12.96113395690918,-12.96113395690918
-17.2210636138916,696,0.0,-17.2210636138916,-17.2210636138916
-8.100188255310059,888,0.0,-8.100188255310059,-8.100188255310059
-6.35977029800415,916,0.0,-6.35977029800415,-6.35977029800415
-19.11308479309082,948,0.0,-19.11308479309082,-19.11308479309082
-14.317390441894531,1108,0.0,-14.317390441894531,-14.317390441894531
-11.718835830688477,1168,0.0,-11.718835830688477,-11.718835830688477
-13.459165573120115,1452,0.0,-13.459165573120115,-13.459165573120115
-14.509435653686523,1532,0.0,-14.509435653686523,-14.509435653686523
-7.8391265869140625,1624,0.0,-7.8391265869140625,-7.8391265869140625
-15.419309616088867,1888,0.0,-15.419309616088867,-15.419309616088867
-9.132384300231934,1980,0.0,-9.132384300231934,-9.132384300231934
-13.208389282226562,1996,0.0,-13.208389282226562,-13.208389282226562
-15.521411895751951,2128,0.0,-15.521411895751951,-15.521411895751951
-14.801713943481444,2484,0.0,-14.801713943481444,-14.801713943481444
-6.118227481842041,2560,0.0,-6.118227481842041,-6.118227481842041
-12.473593711853027,2688,0.0,-12.473593711853027,-12.473593711853027
-16.351459503173828,2912,0.0,-16.351459503173828,-16.351459503173828
-13.127819061279297,3064,0.0,-13.127819061279297,-13.127819061279297
-16.49631690979004,3176,0.0,-16.49631690979004,-16.49631690979004
-14.324758529663086,3304,0.0,-14.324758529663086,-14.324758529663086
-15.543116569519045,3512,0.0,-15.543116569519045,-15.543116569519045
-15.102441787719728,3528,0.0,-15.102441787719728,-15.102441787719728
-7.946288108825684,3804,0.0,-7.946288108825684,-7.946288108825684
-8.65637493133545,3840,0.0,-8.65637493133545,-8.65637493133545
-11.436319351196287,3892,0.0,-11.436319351196287,-11.436319351196287
-13.249753952026367,4032,0.0,-13.249753952026367,-13.249753952026367
-10.96990966796875,4284,0.0,-10.96990966796875,-10.96990966796875
-16.22679901123047,4540,0.0,-16.22679901123047,-16.22679901123047
-10.118844985961914,4820,0.0,-10.118844985961914,-10.118844985961914
-6.890246868133545,4936,0.0,-6.890246868133545,-6.890246868133545
-12.77089500427246,4976,0.0,-12.77089500427246,-12.77089500427246
-9.605385780334473,5128,0.0,-9.605385780334473,-9.605385780334473
-11.17032241821289,5212,0.0,-11.17032241821289,-11.17032241821289
-18.076099395751957,5220,0.0,-18.076099395751957,-18.076099395751957
-14.708413124084473,5380,0.0,-14.708413124084473,-14.708413124084473
-20.65821075439453,5548,0.0,-20.65821075439453,-20.65821075439453
-10.350343704223633,5688,0.0,-10.350343704223633,-10.350343704223633
-5.206061363220215,5708,0.0,-5.206061363220215,-5.206061363220215
-11.033195495605469,6016,0.0,-11.033195495605469,-11.033195495605469
-8.399347305297852,6192,0.0,-8.399347305297852,-8.399347305297852
-16.622661590576172,6332,0.0,-16.622661590576172,-16.622661590576172
-13.73813819885254,6816,0.0,-13.73813819885254,-13.73813819885254
-4.852664947509766,6916,0.0,-4.852664947509766,-4.852664947509766
-12.662652969360352,7024,0.0,-12.662652969360352,-12.662652969360352
-9.708456039428713,7248,0.0,-9.708456039428713,-9.708456039428713
-12.00786304473877,7296,0.0,-12.00786304473877,-12.00786304473877
-12.792604446411133,7348,0.0,-12.792604446411133,-12.792604446411133
-11.395461082458496,7564,0.0,-11.395461082458496,-11.395461082458496
-13.869901657104492,7624,0.0,-13.869901657104492,-13.869901657104492
-12.721452713012695,7628,0.0,-12.721452713012695,-12.721452713012695
-14.324224472045898,7708,0.0,-14.324224472045898,-14.324224472045898
-10.82217025756836,7792,0.0,-10.82217025756836,-10.82217025756836
-14.452346801757812,7888,0.0,-14.452346801757812,-14.452346801757812
-11.285701751708984,7996,0.0,-11.285701751708984,-11.285701751708984
-15.537456512451172,8020,0.0,-15.537456512451172,-15.537456512451172
-13.118797302246094,8160,0.0,-13.118797302246094,-13.118797302246094
-12.459096908569336,8304,0.0,-12.459096908569336,-12.459096908569336
-13.597633361816406,8520,0.0,-13.597633361816406,-13.597633361816406
-7.151970863342285,8964,0.0,-7.151970863342285,-7.151970863342285
-8.408393859863281,9124,0.0,-8.408393859863281,-8.408393859863281
-9.190732955932615,9204,0.0,-9.190732955932615,-9.190732955932615
-12.894159317016602,9668,0.0,-12.894159317016602,-12.894159317016602
-10.640363693237305,9880,0.0,-10.640363693237305,-10.640363693237305
-13.667486190795898,10096,0.0,-13.667486190795898,-13.667486190795898
-12.661421775817873,10396,0.0,-12.661421775817873,-12.661421775817873
-15.917888641357422,10500,0.0,-15.917888641357422,-15.917888641357422
-15.7567138671875,10672,0.0,-15.7567138671875,-15.7567138671875
-11.410232543945312,10736,0.0,-11.410232543945312,-11.410232543945312
-13.940988540649414,11408,0.0,-13.940988540649414,-13.940988540649414
-8.997314453125,11516,0.0,-8.997314453125,-8.997314453125
-10.845569610595703,11628,0.0,-10.845569610595703,-10.845569610595703
-6.811735153198242,11716,0.0,-6.811735153198242,-6.811735153198242
-16.242555618286133,11916,0.0,-16.242555618286133,-16.242555618286133
-11.227340698242188,11996,0.0,-11.227340698242188,-11.227340698242188
-12.94512176513672,12044,0.0,-12.94512176513672,-12.94512176513672
-12.08173370361328,12432,0.0,-12.08173370361328,-12.08173370361328
-5.910421371459961,12860,0.0,-5.910421371459961,-5.910421371459961
-10.296527862548828,13124,0.0,-10.296527862548828,-10.296527862548828
-10.132378578186035,13144,0.0,-10.132378578186035,-10.132378578186035
-13.444131851196287,13244,0.0,-13.444131851196287,-13.444131851196287
-12.936042785644531,13296,0.0,-12.936042785644531,-12.936042785644531
-10.280078887939451,13368,0.0,-10.280078887939451,-10.280078887939451
-12.51092529296875,13756,0.0,-12.51092529296875,-12.51092529296875
-12.53866195678711,13864,0.0,-12.53866195678711,-12.53866195678711
-11.77821922302246,14016,0.0,-11.77821922302246,-11.77821922302246
-10.599635124206545,14300,0.0,-10.599635124206545,-10.599635124206545
-13.093748092651367,14476,0.0,-13.093748092651367,-13.093748092651367
-10.15999984741211,14548,0.0,-10.15999984741211,-10.15999984741211
-14.68674373626709,14568,0.0,-14.68674373626709,-14.68674373626709
-7.804156303405762,14804,0.0,-7.804156303405762,-7.804156303405762
-11.157506942749023,14900,0.0,-11.157506942749023,-11.157506942749023
-4.352370262145996,15088,0.0,-4.352370262145996,-4.352370262145996
-9.17454719543457,15348,0.0,-9.17454719543457,-9.17454719543457
-8.49777603149414,15596,0.0,-8.49777603149414,-8.49777603149414
-11.806404113769531,15848,0.0,-11.806404113769531,-11.806404113769531
-13.166583061218262,16088,0.0,-13.166583061218262,-13.166583061218262
-17.418622970581055,16448,0.0,-17.418622970581055,-17.418622970581055
-13.895851135253906,16584,0.0,-13.895851135253906,-13.895851135253906
-8.948638916015625,17200,0.0,-8.948638916015625,-8.948638916015625
-16.214771270751953,17448,0.0,-16.214771270751953,-16.214771270751953
-15.420806884765623,17572,0.0,-15.420806884765623,-15.420806884765623
-10.993973731994627,17704,0.0,-10.993973731994627,-10.993973731994627
-15.289690017700195,17904,0.0,-15.289690017700195,-15.289690017700195
-13.681961059570312,18228,0.0,-13.681961059570312,-13.681961059570312
-10.647619247436523,18520,0.0,-10.647619247436523,-10.647619247436523
-11.390825271606444,18676,0.0,-11.390825271606444,-11.390825271606444
-9.39984130859375,18800,0.0,-9.39984130859375,-9.39984130859375
-13.815681457519531,19136,0.0,-13.815681457519531,-13.815681457519531
-9.336490631103516,19400,0.0,-9.336490631103516,-9.336490631103516
-10.377212524414062,19408,0.0,-10.377212524414062,-10.377212524414062
-13.685995101928713,19596,0.0,-13.685995101928713,-13.685995101928713
-14.05364990234375,19844,0.0,-14.05364990234375,-14.05364990234375
-11.248043060302734,19964,0.0,-11.248043060302734,-11.248043060302734
-16.086132049560547,20216,0.0,-16.086132049560547,-16.086132049560547
-9.384450912475586,20404,0.0,-9.384450912475586,-9.384450912475586
-11.043939590454102,20412,0.0,-11.043939590454102,-11.043939590454102
-13.306235313415527,20528,0.0,-13.306235313415527,-13.306235313415527
-10.879877090454102,20900,0.0,-10.879877090454102,-10.879877090454102
-18.74922752380371,21108,0.0,-18.74922752380371,-18.74922752380371
-17.553010940551758,21176,0.0,-17.553010940551758,-17.553010940551758
-5.15287971496582,21496,0.0,-5.15287971496582,-5.15287971496582
-17.32708740234375,21524,0.0,-17.32708740234375,-17.32708740234375
-11.382142066955566,21576,0.0,-11.382142066955566,-11.382142066955566
-9.628425598144531,21784,0.0,-9.628425598144531,-9.628425598144531
-8.711841583251953,22024,0.0,-8.711841583251953,-8.711841583251953
-7.027126789093018,22424,0.0,-7.027126789093018,-7.027126789093018
-16.124469757080078,22576,0.0,-16.124469757080078,-16.124469757080078
-11.40670394897461,22764,0.0,-11.40670394897461,-11.40670394897461
-8.994646072387695,23008,0.0,-8.994646072387695,-8.994646072387695
-10.616374969482422,23100,0.0,-10.616374969482422,-10.616374969482422
-8.709421157836914,23132,0.0,-8.709421157836914,-8.709421157836914
-9.471766471862791,23212,0.0,-9.471766471862791,-9.471766471862791
-12.68948459625244,23264,0.0,-12.68948459625244,-12.68948459625244
-9.989652633666992,23520,0.0,-9.989652633666992,-9.989652633666992
-9.679051399230955,23660,0.0,-9.679051399230955,-9.679051399230955
-3.473562717437744,23712,0.0,-3.473562717437744,-3.473562717437744
-10.35800838470459,24312,0.0,-10.35800838470459,-10.35800838470459
-11.895685195922852,24548,0.0,-11.895685195922852,-11.895685195922852
-17.221576690673828,25020,0.0,-17.221576690673828,-17.221576690673828
-9.825910568237305,25084,0.0,-9.825910568237305,-9.825910568237305
-16.059978485107422,25100,0.0,-16.059978485107422,-16.059978485107422
-10.644353866577148,25124,0.0,-10.644353866577148,-10.644353866577148
-5.380209922790527,25312,0.0,-5.380209922790527,-5.380209922790527
-13.491854667663574,25796,0.0,-13.491854667663574,-13.491854667663574
-10.86403465270996,26044,0.0,-10.86403465270996,-10.86403465270996
-12.91629409790039,26072,0.0,-12.91629409790039,-12.91629409790039
-11.743743896484377,26212,0.0,-11.743743896484377,-11.743743896484377
-10.06171989440918,26652,0.0,-10.06171989440918,-10.06171989440918
-12.046364784240724,26808,0.0,-12.046364784240724,-12.046364784240724
-8.99570369720459,26904,0.0,-8.99570369720459,-8.99570369720459
-12.525032997131348,27180,0.0,-12.525032997131348,-12.525032997131348
-3.401145696640014,27288,0.0,-3.401145696640014,-3.401145696640014
-15.52298355102539,27408,0.0,-15.52298355102539,-15.52298355102539
-10.74639892578125,27568,0.0,-10.74639892578125,-10.74639892578125
-9.005118370056152,27660,0.0,-9.005118370056152,-9.005118370056152
-11.025537490844728,27772,0.0,-11.025537490844728,-11.025537490844728
-14.052947998046877,27820,0.0,-14.052947998046877,-14.052947998046877
-13.489948272705078,28084,0.0,-13.489948272705078,-13.489948272705078
-12.739748001098633,28320,0.0,-12.739748001098633,-12.739748001098633
-8.167054176330566,28724,0.0,-8.167054176330566,-8.167054176330566
-10.241188049316406,28960,0.0,-10.241188049316406,-10.241188049316406
-9.901820182800291,29324,0.0,-9.901820182800291,-9.901820182800291
-14.469514846801758,29428,0.0,-14.469514846801758,-14.469514846801758
-11.357357025146484,29764,0.0,-11.357357025146484,-11.357357025146484
-12.046907424926758,29912,0.0,-12.046907424926758,-12.046907424926758
-13.690113067626951,30092,0.0,-13.690113067626951,-13.690113067626951
-6.748712062835693,30140,0.0,-6.748712062835693,-6.748712062835693
-11.464555740356444,30200,0.0,-11.464555740356444,-11.464555740356444
-10.502903938293455,30220,0.0,-10.502903938293455,-10.502903938293455
-14.893077850341797,30296,0.0,-14.893077850341797,-14.893077850341797
-8.93701457977295,30624,0.0,-8.93701457977295,-8.93701457977295
-7.582000732421875,30688,0.0,-7.582000732421875,-7.582000732421875
