mean_score,total_steps,std_score,max_score,min_score
-11.262067794799805,272,0.0,-11.262067794799805,-11.262067794799805
-7.964996337890625,296,0.0,-7.964996337890625,-7.964996337890625
-9.951171875,616,0.0,-9.951171875,-9.951171875
-14.207433700561523,632,0.0,-14.207433700561523,-14.207433700561523
-17.2485294342041,796,0.0,-17.2485294342041,-17.2485294342041
-13.19589900970459,804,0.0,-13.19589900970459,-13.19589900970459
-12.209474563598633,828,0.0,-12.209474563598633,-12.209474563598633
-15.310604095458984,1048,0.0,-15.310604095458984,-15.310604095458984
-4.838283538818359,1092,0.0,-4.838283538818359,-4.838283538818359
-8.857513427734375,1400,0.0,-8.857513427734375,-8.857513427734375
-10.00200653076172,1472,0.0,-10.00200653076172,-10.00200653076172
-13.936287879943848,1608,0.0,-13.936287879943848,-13.936287879943848
-17.14960479736328,1844,0.0,-17.14960479736328,-17.14960479736328
-9.341924667358398,1936,0.0,-9.341924667358398,-9.341924667358398
-19.730379104614254,1952,0.0,-19.730379104614254,-19.730379104614254
-13.772680282592772,2164,0.0,-13.772680282592772,-13.772680282592772
-14.184818267822266,2448,0.0,-14.184818267822266,-14.184818267822266
-12.964542388916016,2592,0.0,-12.964542388916016,-12.964542388916016
-10.74147605895996,2704,0.0,-10.74147605895996,-10.74147605895996
-10.042657852172852,2980,0.0,-10.042657852172852,-10.042657852172852
-13.334274291992188,3036,0.0,-13.334274291992188,-13.334274291992188
-16.13080406188965,3188,0.0,-16.13080406188965,-16.13080406188965
-9.464274406433104,3284,0.0,-9.464274406433104,-9.464274406433104
-11.158008575439451,3456,0.0,-11.158008575439451,-11.158008575439451
-13.423677444458008,3460,0.0,-13.423677444458008,-13.423677444458008
-13.447656631469728,3776,0.0,-13.447656631469728,-13.447656631469728
-17.379182815551758,3852,0.0,-17.379182815551758,-17.379182815551758
-11.727394104003906,3884,0.0,-11.727394104003906,-11.727394104003906
-11.067926406860352,4024,0.0,-11.067926406860352,-11.067926406860352
-10.933151245117188,4188,0.0,-10.933151245117188,-10.933151245117188
-3.451514959335327,4352,0.0,-3.451514959335327,-3.451514959335327
-5.984587669372559,4600,0.0,-5.984587669372559,-5.984587669372559
-6.455909252166748,4844,0.0,-6.455909252166748,-6.455909252166748
-6.209294319152832,4924,0.0,-6.209294319152832,-6.209294319152832
-12.155651092529297,5016,0.0,-12.155651092529297,-12.155651092529297
-14.725845336914062,5124,0.0,-14.725845336914062,-14.725845336914062
-16.542722702026367,5288,0.0,-16.542722702026367,-16.542722702026367
-8.685568809509277,5292,0.0,-8.685568809509277,-8.685568809509277
-16.14206314086914,5448,0.0,-16.14206314086914,-16.14206314086914
-8.812088012695312,5624,0.0,-8.812088012695312,-8.812088012695312
-14.190322875976562,5736,0.0,-14.190322875976562,-14.190322875976562
-10.803217887878418,5760,0.0,-10.803217887878418,-10.803217887878418
-13.808286666870115,6008,0.0,-13.808286666870115,-13.808286666870115
-10.790937423706056,6124,0.0,-10.790937423706056,-10.790937423706056
-8.967656135559082,6268,0.0,-8.967656135559082,-8.967656135559082
-4.723754405975342,6696,0.0,-4.723754405975342,-4.723754405975342
-9.138591766357422,6768,0.0,-9.138591766357422,-9.138591766357422
-10.628240585327148,6952,0.0,-10.628240585327148,-10.628240585327148
-16.302879333496094,7196,0.0,-16.302879333496094,-16.302879333496094
-14.195962905883787,7212,0.0,-14.195962905883787,-14.195962905883787
-11.454368591308594,7244,0.0,-11.454368591308594,-11.454368591308594
-12.027368545532228,7488,0.0,-12.027368545532228,-12.027368545532228
-12.540706634521484,7596,0.0,-12.540706634521484,-12.540706634521484
-5.862013816833496,7608,0.0,-5.862013816833496,-5.862013816833496
-20.05926322937012,7656,0.0,-20.05926322937012,-20.05926322937012
-12.30637550354004,7760,0.0,-12.30637550354004,-12.30637550354004
-13.107794761657717,7864,0.0,-13.107794761657717,-13.107794761657717
-13.147411346435549,7884,0.0,-13.147411346435549,-13.147411346435549
-16.467985153198242,7988,0.0,-16.467985153198242,-16.467985153198242
-13.413540840148926,8032,0.0,-13.413540840148926,-13.413540840148926
-6.4838972091674805,8196,0.0,-6.4838972091674805,-6.4838972091674805
-12.783475875854492,8480,0.0,-12.783475875854492,-12.783475875854492
-12.452840805053713,8932,0.0,-12.452840805053713,-12.452840805053713
-16.195568084716797,9132,0.0,-16.195568084716797,-16.195568084716797
-16.327945709228516,9256,0.0,-16.327945709228516,-16.327945709228516
0.1535706520080566,9856,0.0,0.1535706520080566,0.1535706520080566
-10.631999015808104,10024,0.0,-10.631999015808104,-10.631999015808104
